# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-siding_springs_mqu
# Data supplier: Department of Physics and Astronomy / Macquarie University
# Location name: Siding Springs/NSW/Australia - Siding Springs
# Position: -31.2749, 149.0685, 1165
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3474
# SQM firmware version: 38
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000038,00003474
# SQM readout test rx: r, 22.25m,0000000000Hz,0003715348c,0000008.063s, 034.4C
# SQM readout test cx: c,00000019.79m,0000089.409s, 026.1C,00000008.71m, 032.5C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2017-02-12T08:29:20.000;2017-02-12T18:29:20.000;39.48;0.000;440022.600;-0.000
2017-02-12T08:30:10.000;2017-02-12T18:30:10.000;39.30;0.000;429668.800;-0.000
2017-02-12T08:30:59.000;2017-02-12T18:30:59.000;39.24;0.000;418482.000;-0.000
2017-02-12T08:31:48.000;2017-02-12T18:31:48.000;39.06;0.000;406474.200;-0.000
2017-02-12T08:32:37.000;2017-02-12T18:32:37.000;39.06;0.000;394947.400;5.810
2017-02-12T08:32:37.000;2017-02-12T18:32:37.000;39.06;0.000;394947.400;5.810
2017-02-12T08:33:40.000;2017-02-12T18:33:40.000;38.84;0.000;381548.000;5.844
2017-02-12T08:34:29.000;2017-02-12T18:34:29.000;38.92;0.000;369697.800;5.876
2017-02-12T08:35:18.000;2017-02-12T18:35:18.000;38.76;0.000;358265.000;5.914
2017-02-12T08:36:07.000;2017-02-12T18:36:07.000;38.60;0.000;347076.000;5.946
2017-02-12T08:36:56.000;2017-02-12T18:36:56.000;38.60;0.000;334817.800;5.990
2017-02-12T08:37:45.000;2017-02-12T18:37:45.000;38.48;0.000;322118.600;6.030
2017-02-12T08:37:45.000;2017-02-12T18:37:45.000;38.48;0.000;322118.600;6.030
2017-02-12T08:39:18.000;2017-02-12T18:39:18.000;38.30;0.000;294310.200;6.128
2017-02-12T08:40:07.000;2017-02-12T18:40:07.000;38.24;0.000;280724.800;6.178
2017-02-12T08:40:56.000;2017-02-12T18:40:56.000;38.06;0.000;267964.600;6.228
2017-02-12T08:41:45.000;2017-02-12T18:41:45.000;38.18;0.000;255220.400;6.280
2017-02-12T08:42:34.000;2017-02-12T18:42:34.000;38.12;0.000;241839.000;6.340
2017-02-12T08:43:23.000;2017-02-12T18:43:23.000;38.00;0.000;228901.800;6.400
2017-02-12T08:44:12.000;2017-02-12T18:44:12.000;38.00;0.000;215604.600;6.464
2017-02-12T08:44:12.000;2017-02-12T18:44:12.000;38.00;0.000;215604.600;6.464
2017-02-12T08:45:46.000;2017-02-12T18:45:46.000;37.82;0.000;191319.800;6.592
2017-02-12T08:46:35.000;2017-02-12T18:46:35.000;37.76;0.000;179545.000;6.662
2017-02-12T08:47:24.000;2017-02-12T18:47:24.000;37.70;0.000;168479.600;6.734
2017-02-12T08:48:13.000;2017-02-12T18:48:13.000;37.46;0.000;158126.800;6.800
2017-02-12T08:49:02.000;2017-02-12T18:49:02.000;37.38;0.000;148389.400;6.874
2017-02-12T08:49:51.000;2017-02-12T18:49:51.000;37.30;0.000;139320.000;6.940
2017-02-12T08:50:40.000;2017-02-12T18:50:40.000;37.30;0.000;130502.200;7.012
2017-02-12T08:51:29.000;2017-02-12T18:51:29.000;37.24;0.000;122102.200;7.080
2017-02-12T08:52:18.000;2017-02-12T18:52:18.000;37.18;0.000;113622.000;7.160
2017-02-12T08:53:07.000;2017-02-12T18:53:07.000;37.00;0.000;105666.400;7.238
2017-02-12T08:53:56.000;2017-02-12T18:53:56.000;37.06;0.000;97898.400;7.320
2017-02-12T08:54:45.000;2017-02-12T18:54:45.000;37.00;0.000;90569.600;7.408
2017-02-12T08:55:34.000;2017-02-12T18:55:34.000;36.88;0.000;83223.000;7.500
2017-02-12T08:56:23.000;2017-02-12T18:56:23.000;36.88;0.000;76202.200;7.598
2017-02-12T08:57:12.000;2017-02-12T18:57:12.000;36.76;0.000;69229.800;7.699
2017-02-12T08:58:01.000;2017-02-12T18:58:01.000;36.70;0.000;62651.400;7.805
2017-02-12T08:58:01.000;2017-02-12T18:58:01.000;36.70;0.000;62651.400;7.805
2017-02-12T08:59:08.000;2017-02-12T18:59:08.000;36.70;0.000;53981.400;7.967
2017-02-12T08:59:57.000;2017-02-12T18:59:57.000;36.64;0.000;48168.400;8.089
2017-02-12T09:00:46.000;2017-02-12T19:00:46.000;36.52;0.000;42560.000;8.227
2017-02-12T09:01:36.000;2017-02-12T19:01:36.000;36.46;0.000;37501.800;8.365
2017-02-12T09:02:25.000;2017-02-12T19:02:25.000;36.40;0.000;32876.200;8.505
2017-02-12T09:03:14.000;2017-02-12T19:03:14.000;36.40;0.000;28858.400;8.647
2017-02-12T09:04:03.000;2017-02-12T19:04:03.000;36.32;0.000;25158.000;8.795
2017-02-12T09:04:52.000;2017-02-12T19:04:52.000;36.40;0.000;21790.000;8.955
2017-02-12T09:05:41.000;2017-02-12T19:05:41.000;36.32;0.000;18845.400;9.113
2017-02-12T09:06:30.000;2017-02-12T19:06:30.000;36.00;0.000;16100.400;9.280
2017-02-12T09:07:19.000;2017-02-12T19:07:19.000;36.00;0.000;13678.400;9.454
2017-02-12T09:07:19.000;2017-02-12T19:07:19.000;36.00;0.000;13678.400;9.454
2017-02-12T09:08:32.000;2017-02-12T19:08:32.000;36.00;0.000;10507.600;9.744
2017-02-12T09:09:21.000;2017-02-12T19:09:21.000;36.00;0.000;8829.200;9.934
2017-02-12T09:10:10.000;2017-02-12T19:10:10.000;35.94;0.000;7334.400;10.136
2017-02-12T09:10:59.000;2017-02-12T19:10:59.000;36.00;0.000;6095.400;10.332
2017-02-12T09:11:48.000;2017-02-12T19:11:48.000;35.82;0.000;5027.600;10.548
2017-02-12T09:12:37.000;2017-02-12T19:12:37.000;35.88;0.000;4152.400;10.754
2017-02-12T09:13:26.000;2017-02-12T19:13:26.000;35.76;0.000;3401.200;10.967
2017-02-12T09:14:15.000;2017-02-12T19:14:15.000;35.70;0.000;2789.400;11.184
2017-02-12T09:15:04.000;2017-02-12T19:15:04.000;35.70;0.000;2276.200;11.405
2017-02-12T09:15:53.000;2017-02-12T19:15:53.000;35.70;0.000;1867.000;11.622
2017-02-12T09:16:47.000;2017-02-12T19:16:47.000;35.70;0.000;1491.800;11.864
2017-02-12T09:17:35.000;2017-02-12T19:17:35.000;35.52;0.000;1235.200;12.072
2017-02-12T09:18:25.000;2017-02-12T19:18:25.000;35.64;0.000;1012.400;12.284
2017-02-12T09:19:14.000;2017-02-12T19:19:14.000;35.52;0.000;827.200;12.504
2017-02-12T09:20:03.000;2017-02-12T19:20:03.000;35.52;0.000;669.200;12.733
2017-02-12T09:20:52.000;2017-02-12T19:20:52.000;35.40;0.000;545.800;12.954
2017-02-12T09:21:41.000;2017-02-12T19:21:41.000;35.40;0.000;443.400;13.179
2017-02-12T09:21:41.000;2017-02-12T19:21:41.000;35.40;0.000;443.400;13.179
2017-02-12T09:23:08.000;2017-02-12T19:23:08.000;35.40;0.000;306.800;13.581
2017-02-12T09:23:57.000;2017-02-12T19:23:57.000;35.40;0.000;250.600;13.800
2017-02-12T09:24:46.000;2017-02-12T19:24:46.000;35.40;0.000;203.800;14.024
2017-02-12T09:25:35.000;2017-02-12T19:25:35.000;35.28;0.000;166.400;14.242
2017-02-12T09:26:24.000;2017-02-12T19:26:24.000;35.34;0.000;136.200;14.460
2017-02-12T09:27:13.000;2017-02-12T19:27:13.000;35.28;4161.000;112.000;14.673
2017-02-12T09:28:02.000;2017-02-12T19:28:02.000;35.22;5018.800;92.000;14.875
2017-02-12T09:28:51.000;2017-02-12T19:28:51.000;35.16;6100.400;75.800;15.090
2017-02-12T09:29:40.000;2017-02-12T19:29:40.000;35.10;7249.600;62.800;15.276
2017-02-12T09:30:29.000;2017-02-12T19:30:29.000;35.10;8955.800;52.400;15.506
2017-02-12T09:30:29.000;2017-02-12T19:30:29.000;35.10;8955.800;52.400;15.506
