# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-siding_springs_mqu
# Data supplier: Supplier Name / Institution
# Location name: Siding Springs/NSW/Australia - Siding Springs
# Position: -31.2749, 149.0685, 1165
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3474
# SQM firmware version: 38
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000038,00003474
# SQM readout test rx: r, 00.00m,0000584715Hz,0000000000c,0000000.000s, 040.2C
# SQM readout test cx: c,00000019.79m,0000089.409s, 026.1C,00000008.71m, 032.5C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2016-11-14T07:48:24.000;2016-11-14T17:48:24.000;22.56;0.000;586711.000;-0.000
2016-11-14T07:49:09.000;2016-11-14T17:49:09.000;22.56;0.000;586676.800;-0.000
2016-11-14T07:50:15.000;2016-11-14T17:50:15.000;22.56;0.000;586665.400;-0.000
2016-11-14T07:51:23.000;2016-11-14T17:51:23.000;22.68;0.000;586681.800;-0.000
2016-11-14T07:52:26.000;2016-11-14T17:52:26.000;22.50;0.000;586723.000;-0.000
2016-11-14T07:53:53.000;2016-11-14T17:53:53.000;22.50;0.000;553015.600;-0.000
2016-11-14T07:55:49.000;2016-11-14T17:55:49.000;22.50;0.000;586746.200;-0.000
2016-11-14T07:57:41.000;2016-11-14T17:57:41.000;22.50;0.000;522335.667;-0.000
2016-11-14T07:59:13.000;2016-11-14T17:59:13.000;22.50;0.000;571159.250;-0.000
2016-11-14T08:00:47.000;2016-11-14T18:00:47.000;22.50;0.000;586823.800;-0.000
2016-11-14T08:02:01.000;2016-11-14T18:02:01.000;22.50;0.000;586737.800;-0.000
2016-11-14T08:02:59.000;2016-11-14T18:02:59.000;22.38;0.000;586792.200;-0.000
2016-11-14T08:04:17.000;2016-11-14T18:04:17.000;22.38;0.000;586810.000;-0.000
2016-11-14T08:05:32.000;2016-11-14T18:05:32.000;22.44;0.000;586810.600;-0.000
2016-11-14T08:06:31.000;2016-11-14T18:06:31.000;22.38;0.000;586798.400;-0.000
2016-11-14T08:08:31.000;2016-11-14T18:08:31.000;22.44;0.000;586797.600;-0.000
2016-11-14T08:10:36.000;2016-11-14T18:10:36.000;22.32;0.000;586796.600;-0.000
2016-11-14T08:11:59.000;2016-11-14T18:11:59.000;22.38;0.000;579539.800;-0.000
2016-11-14T08:13:25.000;2016-11-14T18:13:25.000;22.44;0.000;586731.200;-0.000
2016-11-14T08:15:18.000;2016-11-14T18:15:18.000;22.38;0.000;527681.000;-0.000
2016-11-14T08:17:07.000;2016-11-14T18:17:07.000;22.32;0.000;403340.333;-0.000
2016-11-14T08:18:07.000;2016-11-14T18:18:07.000;22.20;0.000;397061.000;5.866
2016-11-14T08:18:58.000;2016-11-14T18:18:58.000;22.26;0.000;417624.800;-0.000
2016-11-14T08:20:19.000;2016-11-14T18:20:19.000;22.20;0.000;294779.500;6.124
2016-11-14T08:22:23.000;2016-11-14T18:22:23.000;22.20;0.000;174882.000;6.690
2016-11-14T08:24:11.000;2016-11-14T18:24:11.000;22.20;0.000;147633.667;6.876
2016-11-14T08:25:48.000;2016-11-14T18:25:48.000;22.08;0.000;145671.333;6.886
2016-11-14T08:27:27.000;2016-11-14T18:27:27.000;22.14;0.000;175176.500;6.690
2016-11-14T08:28:54.000;2016-11-14T18:28:54.000;22.14;0.000;186514.800;6.621
2016-11-14T08:30:03.000;2016-11-14T18:30:03.000;22.02;0.000;192407.800;6.586
2016-11-14T08:30:56.000;2016-11-14T18:30:56.000;22.08;0.000;176545.200;6.681
2016-11-14T08:31:47.000;2016-11-14T18:31:47.000;22.20;0.000;116190.000;7.134
2016-11-14T08:32:33.000;2016-11-14T18:32:33.000;22.08;0.000;96253.500;7.342
2016-11-14T08:33:19.000;2016-11-14T18:33:19.000;22.02;0.000;82213.200;7.509
2016-11-14T08:34:30.000;2016-11-14T18:34:30.000;21.96;0.000;104800.600;7.245
2016-11-14T08:36:29.000;2016-11-14T18:36:29.000;21.96;0.000;63845.000;7.784
2016-11-14T08:38:47.000;2016-11-14T18:38:47.000;21.90;0.000;43347.400;8.207
2016-11-14T08:41:06.000;2016-11-14T18:41:06.000;21.90;0.000;26869.000;8.726
2016-11-14T08:43:30.000;2016-11-14T18:43:30.000;21.90;0.000;29274.000;8.632
2016-11-14T08:45:04.000;2016-11-14T18:45:04.000;21.90;0.000;25385.000;8.786
2016-11-14T08:46:02.000;2016-11-14T18:46:02.000;21.90;0.000;12848.000;9.524
2016-11-14T08:47:55.000;2016-11-14T18:47:55.000;21.90;0.000;12507.200;9.552
2016-11-14T08:49:37.000;2016-11-14T18:49:37.000;21.74;0.000;12729.333;9.536
2016-11-14T08:50:42.000;2016-11-14T18:50:42.000;21.74;0.000;7217.500;10.151
2016-11-14T08:51:50.000;2016-11-14T18:51:50.000;21.74;0.000;7560.333;10.099
2016-11-14T08:53:05.000;2016-11-14T18:53:05.000;21.82;0.000;6347.000;10.294
2016-11-14T08:54:22.000;2016-11-14T18:54:22.000;21.90;0.000;2957.250;11.118
2016-11-14T08:55:16.000;2016-11-14T18:55:16.000;21.82;0.000;4785.600;10.600
2016-11-14T08:56:06.000;2016-11-14T18:56:06.000;21.82;0.000;4737.500;10.612
2016-11-14T08:57:08.000;2016-11-14T18:57:08.000;21.74;0.000;3133.500;11.059
2016-11-14T08:58:38.000;2016-11-14T18:58:38.000;21.58;0.000;1955.500;11.568
2016-11-14T09:00:15.000;2016-11-14T19:00:15.000;21.58;0.000;1380.000;11.949
2016-11-14T09:01:33.000;2016-11-14T19:01:33.000;21.58;0.000;807.750;12.530
