# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-siding_springs_mqu
# Data supplier: Supplier Name / Institution
# Location name: Siding Springs/NSW/Australia - Siding Springs
# Position: -31.2749, 149.0685, 1165
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3474
# SQM firmware version: 38
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000038,00003474
# SQM readout test rx: r, 00.00m,0000584091Hz,0000000000c,0000000.000s, 044.1C
# SQM readout test cx: c,00000019.79m,0000089.409s, 026.1C,00000008.71m, 032.5C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2016-12-24T18:48:02.000;2016-12-25T04:48:02.000;27.70;0.000;19683.000;9.065
2016-12-24T18:48:51.000;2016-12-25T04:48:51.000;27.70;0.000;22918.400;8.897
2016-12-24T18:49:40.000;2016-12-25T04:49:40.000;27.70;0.000;26217.600;8.749
2016-12-24T18:50:29.000;2016-12-25T04:50:29.000;27.70;0.000;29564.400;8.621
2016-12-25T08:14:22.000;2016-12-25T18:14:22.000;34.40;0.000;586209.000;-0.000
2016-12-25T08:15:11.000;2016-12-25T18:15:11.000;34.48;0.000;586186.200;-0.000
2016-12-25T08:16:00.000;2016-12-25T18:16:00.000;34.48;0.000;586195.000;-0.000
2016-12-25T08:16:49.000;2016-12-25T18:16:49.000;34.64;0.000;586204.400;-0.000
2016-12-25T08:17:38.000;2016-12-25T18:17:38.000;34.56;0.000;586254.400;-0.000
2016-12-25T08:18:27.000;2016-12-25T18:18:27.000;34.40;0.000;586231.400;-0.000
2016-12-25T08:19:16.000;2016-12-25T18:19:16.000;34.48;0.000;586220.000;-0.000
2016-12-25T08:20:05.000;2016-12-25T18:20:05.000;34.34;0.000;586221.200;-0.000
2016-12-25T08:20:54.000;2016-12-25T18:20:54.000;34.28;0.000;586240.800;-0.000
2016-12-25T08:21:43.000;2016-12-25T18:21:43.000;34.22;0.000;586264.200;-0.000
2016-12-25T08:22:32.000;2016-12-25T18:22:32.000;34.10;0.000;586237.800;-0.000
2016-12-25T08:23:21.000;2016-12-25T18:23:21.000;34.04;0.000;586189.400;-0.000
2016-12-25T08:24:10.000;2016-12-25T18:24:10.000;33.92;0.000;586268.800;-0.000
2016-12-25T08:24:59.000;2016-12-25T18:24:59.000;33.80;0.000;586290.800;-0.000
2016-12-25T08:25:48.000;2016-12-25T18:25:48.000;33.62;0.000;586310.000;-0.000
2016-12-25T08:26:38.000;2016-12-25T18:26:38.000;33.50;0.000;586339.400;-0.000
2016-12-25T08:27:27.000;2016-12-25T18:27:27.000;33.26;0.000;586316.600;-0.000
2016-12-25T08:28:16.000;2016-12-25T18:28:16.000;33.10;0.000;586339.200;-0.000
2016-12-25T08:29:05.000;2016-12-25T18:29:05.000;32.98;0.000;586398.000;-0.000
2016-12-25T08:29:54.000;2016-12-25T18:29:54.000;32.74;0.000;586413.800;-0.000
2016-12-25T08:30:43.000;2016-12-25T18:30:43.000;32.56;0.000;586463.600;-0.000
2016-12-25T08:31:32.000;2016-12-25T18:31:32.000;32.56;0.000;586442.400;-0.000
2016-12-25T08:32:21.000;2016-12-25T18:32:21.000;32.38;0.000;582231.400;-0.000
2016-12-25T08:33:10.000;2016-12-25T18:33:10.000;32.20;0.000;563891.400;-0.000
2016-12-25T08:33:59.000;2016-12-25T18:33:59.000;32.02;0.000;537591.400;-0.000
2016-12-25T08:34:48.000;2016-12-25T18:34:48.000;31.96;0.000;518538.400;-0.000
2016-12-25T08:37:16.000;2016-12-25T18:37:16.000;31.66;0.000;440630.800;-0.000
2016-12-25T08:38:05.000;2016-12-25T18:38:05.000;31.50;0.000;403123.400;-0.000
2016-12-25T08:38:54.000;2016-12-25T18:38:54.000;31.44;0.000;379527.600;5.848
2016-12-25T08:39:43.000;2016-12-25T18:39:43.000;31.38;0.000;366891.800;5.884
2016-12-25T08:40:32.000;2016-12-25T18:40:32.000;31.20;0.000;359081.200;5.910
2016-12-25T08:41:21.000;2016-12-25T18:41:21.000;31.26;0.000;351980.800;5.934
2016-12-25T08:42:10.000;2016-12-25T18:42:10.000;31.20;0.000;345095.000;5.952
2016-12-25T08:43:00.000;2016-12-25T18:43:00.000;31.14;0.000;338086.000;5.978
2016-12-25T08:43:49.000;2016-12-25T18:43:49.000;31.14;0.000;331470.600;5.998
2016-12-25T08:44:38.000;2016-12-25T18:44:38.000;31.08;0.000;324782.800;6.022
2016-12-25T08:45:27.000;2016-12-25T18:45:27.000;30.90;0.000;317957.600;6.046
2016-12-25T08:46:16.000;2016-12-25T18:46:16.000;30.90;0.000;310694.400;6.070
2016-12-25T08:47:05.000;2016-12-25T18:47:05.000;30.84;0.000;303580.000;6.094
2016-12-25T08:47:54.000;2016-12-25T18:47:54.000;30.90;0.000;296344.000;6.122
2016-12-25T08:48:43.000;2016-12-25T18:48:43.000;30.78;0.000;289241.000;6.144
2016-12-25T08:49:32.000;2016-12-25T18:49:32.000;30.60;0.000;281789.600;6.176
2016-12-25T08:50:21.000;2016-12-25T18:50:21.000;30.60;0.000;274370.400;6.206
2016-12-25T08:51:10.000;2016-12-25T18:51:10.000;30.60;0.000;266456.200;6.236
2016-12-25T08:51:59.000;2016-12-25T18:51:59.000;30.52;0.000;258222.200;6.266
2016-12-25T08:52:48.000;2016-12-25T18:52:48.000;30.60;0.000;250226.200;6.302
2016-12-25T08:53:37.000;2016-12-25T18:53:37.000;30.60;0.000;242014.000;6.336
2016-12-25T08:54:26.000;2016-12-25T18:54:26.000;30.52;0.000;233870.800;6.372
2016-12-25T08:55:15.000;2016-12-25T18:55:15.000;30.52;0.000;225507.800;6.414
2016-12-25T08:56:04.000;2016-12-25T18:56:04.000;30.44;0.000;217515.200;6.454
2016-12-25T08:56:53.000;2016-12-25T18:56:53.000;30.28;0.000;209490.000;6.494
2016-12-25T08:57:42.000;2016-12-25T18:57:42.000;30.28;0.000;201735.800;6.536
2016-12-25T08:58:31.000;2016-12-25T18:58:31.000;30.28;0.000;193710.800;6.580
2016-12-25T08:59:20.000;2016-12-25T18:59:20.000;30.20;0.000;185706.400;6.626
2016-12-25T09:00:10.000;2016-12-25T19:00:10.000;30.20;0.000;177336.800;6.678
2016-12-25T09:00:59.000;2016-12-25T19:00:59.000;30.20;0.000;168938.800;6.728
2016-12-25T09:01:48.000;2016-12-25T19:01:48.000;30.14;0.000;160013.200;6.788
2016-12-25T09:02:37.000;2016-12-25T19:02:37.000;30.20;0.000;151224.000;6.850
2016-12-25T09:03:26.000;2016-12-25T19:03:26.000;30.14;0.000;142265.200;6.918
2016-12-25T09:04:15.000;2016-12-25T19:04:15.000;30.08;0.000;133454.000;6.986
2016-12-25T09:05:04.000;2016-12-25T19:05:04.000;30.08;0.000;124561.600;7.058
2016-12-25T09:05:53.000;2016-12-25T19:05:53.000;30.14;0.000;116169.800;7.134
2016-12-25T09:06:42.000;2016-12-25T19:06:42.000;30.14;0.000;107909.600;7.214
2016-12-25T09:07:31.000;2016-12-25T19:07:31.000;30.02;0.000;100189.400;7.294
2016-12-25T09:08:20.000;2016-12-25T19:08:20.000;29.96;0.000;92560.800;7.380
2016-12-25T09:09:09.000;2016-12-25T19:09:09.000;29.96;0.000;85155.400;7.474
2016-12-25T09:09:58.000;2016-12-25T19:09:58.000;30.02;0.000;78294.400;7.568
2016-12-25T09:10:47.000;2016-12-25T19:10:47.000;29.90;0.000;71588.600;7.665
2016-12-25T09:11:36.000;2016-12-25T19:11:36.000;29.96;0.000;65370.600;7.760
2016-12-25T09:12:25.000;2016-12-25T19:12:25.000;29.96;0.000;59326.800;7.865
2016-12-25T09:13:14.000;2016-12-25T19:13:14.000;29.90;0.000;53742.400;7.975
2016-12-25T09:14:03.000;2016-12-25T19:14:03.000;29.90;0.000;48381.800;8.083
2016-12-25T09:14:52.000;2016-12-25T19:14:52.000;29.90;0.000;43480.800;8.203
2016-12-25T09:15:41.000;2016-12-25T19:15:41.000;29.90;0.000;38866.400;8.327
2016-12-25T09:16:31.000;2016-12-25T19:16:31.000;29.90;0.000;34716.200;8.451
2016-12-25T09:17:20.000;2016-12-25T19:17:20.000;29.90;0.000;30732.000;8.579
2016-12-25T09:18:09.000;2016-12-25T19:18:09.000;29.90;0.000;27203.400;8.711
2016-12-25T09:18:58.000;2016-12-25T19:18:58.000;29.90;0.000;24021.000;8.845
2016-12-25T09:19:47.000;2016-12-25T19:19:47.000;29.90;0.000;21232.600;8.981
2016-12-25T09:20:36.000;2016-12-25T19:20:36.000;29.90;0.000;18674.000;9.123
2016-12-25T09:21:25.000;2016-12-25T19:21:25.000;29.90;0.000;16441.000;9.257
2016-12-25T09:22:14.000;2016-12-25T19:22:14.000;29.90;0.000;14290.200;9.409
2016-12-25T09:23:03.000;2016-12-25T19:23:03.000;29.90;0.000;12381.800;9.565
2016-12-25T09:23:52.000;2016-12-25T19:23:52.000;29.90;0.000;10751.800;9.721
2016-12-25T09:24:41.000;2016-12-25T19:24:41.000;29.90;0.000;9414.200;9.865
2016-12-25T09:25:30.000;2016-12-25T19:25:30.000;29.90;0.000;8221.800;10.015
2016-12-25T09:26:23.000;2016-12-25T19:26:23.000;29.90;0.000;7030.600;10.181
2016-12-25T09:27:12.000;2016-12-25T19:27:12.000;29.90;0.000;6088.600;10.335
2016-12-25T09:28:01.000;2016-12-25T19:28:01.000;29.90;0.000;5152.600;10.520
2016-12-25T09:28:50.000;2016-12-25T19:28:50.000;29.90;0.000;4341.200;10.710
2016-12-25T09:29:39.000;2016-12-25T19:29:39.000;29.90;0.000;3652.800;10.890
2016-12-25T09:30:28.000;2016-12-25T19:30:28.000;29.90;0.000;3119.200;11.061
2016-12-25T09:31:17.000;2016-12-25T19:31:17.000;29.90;0.000;2671.000;11.230
2016-12-25T09:32:06.000;2016-12-25T19:32:06.000;29.90;0.000;2277.400;11.405
2016-12-25T09:32:55.000;2016-12-25T19:32:55.000;29.90;0.000;1908.400;11.596
2016-12-25T09:33:45.000;2016-12-25T19:33:45.000;29.90;0.000;1584.600;11.798
2016-12-25T08:35:37.000;2016-12-25T18:35:37.000;31.90;0.000;505723.800;-0.000
2016-12-25T09:34:50.000;2016-12-25T19:34:50.000;30.02;0.000;1218.800;12.084
2016-12-25T09:35:39.000;2016-12-25T19:35:39.000;30.08;0.000;994.800;12.306
2016-12-25T09:36:28.000;2016-12-25T19:36:28.000;30.08;0.000;801.000;12.537
2016-12-25T09:37:17.000;2016-12-25T19:37:17.000;29.96;0.000;642.600;12.781
2016-12-25T09:38:06.000;2016-12-25T19:38:06.000;30.14;0.000;508.200;13.033
2016-12-25T09:38:55.000;2016-12-25T19:38:55.000;30.14;0.000;403.000;13.283
2016-12-25T09:39:44.000;2016-12-25T19:39:44.000;30.20;0.000;319.600;13.537
2016-12-25T09:40:33.000;2016-12-25T19:40:33.000;30.14;0.000;257.000;13.774
2016-12-25T09:41:22.000;2016-12-25T19:41:22.000;30.20;0.000;207.000;14.003
2016-12-25T09:42:11.000;2016-12-25T19:42:11.000;30.20;0.000;168.600;14.225
2016-12-25T09:43:00.000;2016-12-25T19:43:00.000;30.20;0.000;137.600;14.459
2016-12-25T09:43:49.000;2016-12-25T19:43:49.000;30.20;4156.400;112.600;14.674
2016-12-25T09:44:38.000;2016-12-25T19:44:38.000;30.20;4924.600;93.000;14.853
2016-12-25T09:45:27.000;2016-12-25T19:45:27.000;30.20;6001.200;77.200;15.068
2016-12-25T09:46:16.000;2016-12-25T19:46:16.000;30.20;7144.400;65.000;15.264
2016-12-25T09:47:05.000;2016-12-25T19:47:05.000;30.20;8394.400;55.000;15.436
2016-12-25T09:47:54.000;2016-12-25T19:47:54.000;30.20;10020.000;46.800;15.630
2016-12-25T09:48:43.000;2016-12-25T19:48:43.000;30.20;11635.400;40.200;15.793
2016-12-25T09:49:32.000;2016-12-25T19:49:32.000;30.20;13188.200;34.800;15.930
2016-12-25T09:50:22.000;2016-12-25T19:50:22.000;30.28;15179.200;30.714;16.082
2016-12-25T09:51:11.000;2016-12-25T19:51:11.000;30.52;17882.800;26.010;16.256
2016-12-25T09:52:00.000;2016-12-25T19:52:00.000;30.28;21081.800;21.988;16.438
2016-12-25T09:52:49.000;2016-12-25T19:52:49.000;30.60;24306.800;18.892;16.595
2016-12-25T09:53:38.000;2016-12-25T19:53:38.000;30.60;27697.600;16.705;16.735
2016-12-25T09:54:27.000;2016-12-25T19:54:27.000;30.60;31927.000;14.484;16.887
2016-12-25T09:55:16.000;2016-12-25T19:55:16.000;30.60;36275.400;12.677;17.025
2016-12-25T09:56:05.000;2016-12-25T19:56:05.000;30.60;41306.000;11.181;17.167
2016-12-25T09:56:54.000;2016-12-25T19:56:54.000;30.60;46572.200;9.918;17.299
2016-12-25T09:57:43.000;2016-12-25T19:57:43.000;30.60;52969.200;8.716;17.441
2016-12-25T09:58:32.000;2016-12-25T19:58:32.000;30.60;59802.400;7.716;17.577
2016-12-25T09:59:21.000;2016-12-25T19:59:21.000;30.60;67804.200;6.804;17.713
2016-12-25T10:00:10.000;2016-12-25T20:00:10.000;30.60;76486.400;6.034;17.841
2016-12-25T10:00:59.000;2016-12-25T20:00:59.000;30.60;86394.400;5.335;17.975
2016-12-25T10:01:48.000;2016-12-25T20:01:48.000;30.60;97725.000;4.721;18.113
2016-12-25T10:04:37.000;2016-12-25T20:04:37.000;30.60;147688.600;3.125;18.557
2016-12-25T10:05:26.000;2016-12-25T20:05:26.000;30.60;166231.200;2.776;18.685
2016-12-25T10:06:15.000;2016-12-25T20:06:15.000;30.60;186510.200;2.477;18.819
2016-12-25T10:07:05.000;2016-12-25T20:07:05.000;30.60;209427.200;2.205;18.947
2016-12-25T10:07:54.000;2016-12-25T20:07:54.000;30.60;235275.800;1.961;19.073
2016-12-25T10:08:43.000;2016-12-25T20:08:43.000;30.60;263371.000;1.752;19.193
2016-12-25T10:09:32.000;2016-12-25T20:09:32.000;30.60;294453.800;1.568;19.313
2016-12-25T10:10:21.000;2016-12-25T20:10:21.000;30.60;328859.800;1.403;19.441
2016-12-25T10:11:10.000;2016-12-25T20:11:10.000;30.60;366286.600;1.259;19.561
2016-12-25T10:11:59.000;2016-12-25T20:11:59.000;30.60;408489.200;1.129;19.679
2016-12-25T10:12:48.000;2016-12-25T20:12:48.000;30.60;453942.400;1.016;19.797
2016-12-25T10:13:37.000;2016-12-25T20:13:37.000;30.60;502920.600;0.917;19.911
2016-12-25T10:14:26.000;2016-12-25T20:14:26.000;30.60;557470.400;0.828;20.023
2016-12-25T10:15:15.000;2016-12-25T20:15:15.000;30.60;614873.400;0.750;20.133
2016-12-25T10:16:04.000;2016-12-25T20:16:04.000;30.60;677922.000;0.680;20.239
2016-12-25T10:16:53.000;2016-12-25T20:16:53.000;30.60;745358.000;0.619;20.353
2016-12-25T10:17:42.000;2016-12-25T20:17:42.000;30.60;818038.400;0.564;20.453
2016-12-25T10:18:31.000;2016-12-25T20:18:31.000;30.60;894515.200;0.516;20.558
2016-12-25T10:19:20.000;2016-12-25T20:19:20.000;30.60;975497.200;0.473;20.655
2016-12-25T10:20:09.000;2016-12-25T20:20:09.000;30.60;1060414.600;0.435;20.748
2016-12-25T10:20:58.000;2016-12-25T20:20:58.000;30.60;1149795.800;0.401;20.834
2016-12-25T10:21:47.000;2016-12-25T20:21:47.000;30.60;1240942.000;0.372;20.928
2016-12-25T10:22:36.000;2016-12-25T20:22:36.000;30.60;1336805.600;0.345;21.012
2016-12-25T10:23:25.000;2016-12-25T20:23:25.000;30.60;1432650.000;0.322;21.092
2016-12-25T10:24:15.000;2016-12-25T20:24:15.000;30.60;1532368.600;0.301;21.174
2016-12-25T10:02:37.000;2016-12-25T20:02:37.000;30.60;110007.200;4.198;18.239
2016-12-25T10:03:26.000;2016-12-25T20:03:26.000;30.60;123925.200;3.723;18.371
2016-12-25T10:27:04.000;2016-12-25T20:27:04.000;30.60;1873955.600;0.246;21.412
2016-12-25T10:27:53.000;2016-12-25T20:27:53.000;30.60;1968863.400;0.234;21.470
2016-12-25T10:28:42.000;2016-12-25T20:28:42.000;30.60;2063082.000;0.223;21.528
2016-12-25T10:29:31.000;2016-12-25T20:29:31.000;30.60;2153260.000;0.214;21.574
2016-12-25T10:30:21.000;2016-12-25T20:30:21.000;30.60;2250009.800;0.205;21.630
2016-12-25T10:31:22.000;2016-12-25T20:31:22.000;30.60;2352552.400;0.196;21.680
2016-12-25T10:32:22.000;2016-12-25T20:32:22.000;30.60;2436732.800;0.189;21.722
2016-12-25T10:32:22.000;2016-12-25T20:32:22.000;30.60;2436732.800;0.189;21.722
2016-12-25T10:34:21.000;2016-12-25T20:34:21.000;30.60;2603413.000;0.177;21.804
2016-12-25T10:35:10.000;2016-12-25T20:35:10.000;30.60;2660347.200;0.173;21.828
2016-12-25T10:35:59.000;2016-12-25T20:35:59.000;30.60;2717480.800;0.170;21.860
2016-12-25T10:36:48.000;2016-12-25T20:36:48.000;30.60;2773620.400;0.166;21.882
2016-12-25T10:37:37.000;2016-12-25T20:37:37.000;30.60;2822179.200;0.163;21.906
2016-12-25T10:38:26.000;2016-12-25T20:38:26.000;30.60;2861018.400;0.161;21.924
2016-12-25T10:39:15.000;2016-12-25T20:39:15.000;30.60;2897380.800;0.159;21.938
2016-12-25T10:40:04.000;2016-12-25T20:40:04.000;30.60;2934090.800;0.157;21.956
2016-12-25T10:40:54.000;2016-12-25T20:40:54.000;30.60;2967110.600;0.155;21.970
2016-12-25T10:41:43.000;2016-12-25T20:41:43.000;30.60;2998793.400;0.154;21.986
2016-12-25T10:42:32.000;2016-12-25T20:42:32.000;30.60;3028473.800;0.152;21.994
2016-12-25T10:43:21.000;2016-12-25T20:43:21.000;30.60;3051918.200;0.151;22.000
2016-12-25T10:44:10.000;2016-12-25T20:44:10.000;30.60;3073462.000;0.150;22.016
2016-12-25T10:44:59.000;2016-12-25T20:44:59.000;30.60;3091728.000;0.149;22.024
2016-12-25T10:45:48.000;2016-12-25T20:45:48.000;30.60;3106526.400;0.148;22.030
2016-12-25T10:46:37.000;2016-12-25T20:46:37.000;30.60;3120235.200;0.148;22.040
2016-12-25T10:47:26.000;2016-12-25T20:47:26.000;30.60;3129678.400;0.147;22.040
2016-12-25T10:48:15.000;2016-12-25T20:48:15.000;30.60;3138663.800;0.147;22.040
2016-12-25T10:49:04.000;2016-12-25T20:49:04.000;30.60;3146411.200;0.146;22.046
2016-12-25T10:49:53.000;2016-12-25T20:49:53.000;30.60;3155891.000;0.146;22.050
2016-12-25T10:50:42.000;2016-12-25T20:50:42.000;30.60;3160093.000;0.146;22.050
2016-12-25T10:51:31.000;2016-12-25T20:51:31.000;30.60;3161973.400;0.146;22.050
