# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-siding_springs_mqu
# Data supplier: Supplier Name / Institution
# Location name: Siding Springs/NSW/Australia - Siding Springs
# Position: -31.2749, 149.0685, 1165
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3474
# SQM firmware version: 38
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000038,00003474
# SQM readout test rx: r, 00.00m,0000584091Hz,0000000000c,0000000.000s, 044.1C
# SQM readout test cx: c,00000019.79m,0000089.409s, 026.1C,00000008.71m, 032.5C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2016-11-18T07:50:03.000;2016-11-18T17:50:03.000;38.76;0.000;585198.400;-0.000
2016-11-18T07:50:52.000;2016-11-18T17:50:52.000;38.60;0.000;585189.800;-0.000
2016-11-18T07:51:41.000;2016-11-18T17:51:41.000;38.60;0.000;585146.200;-0.000
2016-11-18T07:52:30.000;2016-11-18T17:52:30.000;38.42;0.000;585201.000;-0.000
2016-11-18T07:53:19.000;2016-11-18T17:53:19.000;38.30;0.000;585228.200;-0.000
2016-11-18T07:54:08.000;2016-11-18T17:54:08.000;38.42;0.000;585190.600;-0.000
2016-11-18T07:54:57.000;2016-11-18T17:54:57.000;38.24;0.000;585189.800;-0.000
2016-11-18T07:55:46.000;2016-11-18T17:55:46.000;38.24;0.000;585240.600;-0.000
2016-11-18T07:56:35.000;2016-11-18T17:56:35.000;38.12;0.000;585267.600;-0.000
2016-11-18T07:57:24.000;2016-11-18T17:57:24.000;38.06;0.000;585301.000;-0.000
2016-11-18T07:58:13.000;2016-11-18T17:58:13.000;38.00;0.000;585309.200;-0.000
2016-11-18T07:59:02.000;2016-11-18T17:59:02.000;37.82;0.000;585334.000;-0.000
2016-11-18T07:59:51.000;2016-11-18T17:59:51.000;37.76;0.000;585349.600;-0.000
