# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-siding_springs_mqu
# Data supplier: Supplier Name / Institution
# Location name: Siding Springs/NSW/Australia - Siding Springs
# Position: -31.2749, 149.0685, 1165
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3474
# SQM firmware version: 38
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000038,00003474
# SQM readout test rx: r, 00.00m,0000584091Hz,0000000000c,0000000.000s, 044.1C
# SQM readout test cx: c,00000019.79m,0000089.409s, 026.1C,00000008.71m, 032.5C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2016-12-06T08:07:36.000;2016-12-06T18:07:36.000;33.80;0.000;499501.000;-0.000
2016-12-06T08:08:25.000;2016-12-06T18:08:25.000;33.80;0.000;521300.800;-0.000
2016-12-06T08:09:14.000;2016-12-06T18:09:14.000;33.74;0.000;458447.000;-0.000
2016-12-06T08:10:03.000;2016-12-06T18:10:03.000;33.80;0.000;407977.400;-0.000
2016-12-06T08:10:52.000;2016-12-06T18:10:52.000;33.74;0.000;407509.000;-0.000
2016-12-06T08:11:41.000;2016-12-06T18:11:41.000;33.80;0.000;386975.600;5.882
2016-12-06T08:12:30.000;2016-12-06T18:12:30.000;33.80;0.000;323450.600;6.025
2016-12-06T08:13:19.000;2016-12-06T18:13:19.000;33.74;0.000;337028.000;5.981
2016-12-06T08:14:08.000;2016-12-06T18:14:08.000;33.68;0.000;338269.000;5.977
2016-12-06T08:14:57.000;2016-12-06T18:14:57.000;33.68;0.000;275826.000;6.198
2016-12-06T08:15:46.000;2016-12-06T18:15:46.000;33.68;0.000;251545.400;6.296
2016-12-06T08:16:35.000;2016-12-06T18:16:35.000;33.56;0.000;269121.000;6.224
2016-12-06T08:17:24.000;2016-12-06T18:17:24.000;33.56;0.000;289347.200;6.147
2016-12-06T08:18:13.000;2016-12-06T18:18:13.000;33.50;0.000;326633.400;6.015
2016-12-06T08:19:02.000;2016-12-06T18:19:02.000;33.50;0.000;315604.000;6.051
2016-12-06T08:19:51.000;2016-12-06T18:19:51.000;33.42;0.000;243738.200;6.331
2016-12-06T08:20:40.000;2016-12-06T18:20:40.000;33.42;0.000;181437.400;6.651
2016-12-06T08:21:29.000;2016-12-06T18:21:29.000;33.42;0.000;158636.600;6.796
2016-12-06T08:22:18.000;2016-12-06T18:22:18.000;33.18;0.000;179266.200;6.665
2016-12-06T08:23:07.000;2016-12-06T18:23:07.000;33.34;0.000;223730.400;6.423
2016-12-06T08:23:56.000;2016-12-06T18:23:56.000;33.26;0.000;219070.600;6.445
2016-12-06T08:24:46.000;2016-12-06T18:24:46.000;33.10;0.000;178755.800;6.665
2016-12-06T08:25:35.000;2016-12-06T18:25:35.000;33.10;0.000;156221.200;6.813
2016-12-06T08:26:24.000;2016-12-06T18:26:24.000;33.10;0.000;142978.200;6.913
2016-12-06T08:27:13.000;2016-12-06T18:27:13.000;33.10;0.000;129759.600;7.014
2016-12-06T08:28:02.000;2016-12-06T18:28:02.000;33.10;0.000;124461.200;7.060
2016-12-06T08:28:51.000;2016-12-06T18:28:51.000;33.10;0.000;107176.600;7.224
2016-12-06T08:29:40.000;2016-12-06T18:29:40.000;33.04;0.000;96652.600;7.334
2016-12-06T08:30:29.000;2016-12-06T18:30:29.000;32.92;0.000;94146.600;7.360
2016-12-06T08:31:18.000;2016-12-06T18:31:18.000;32.80;0.000;87948.600;7.437
2016-12-06T08:32:07.000;2016-12-06T18:32:07.000;32.80;0.000;90351.200;7.405
2016-12-06T08:32:56.000;2016-12-06T18:32:56.000;32.80;0.000;94487.200;7.358
2016-12-06T08:33:45.000;2016-12-06T18:33:45.000;32.80;0.000;102339.200;7.271
2016-12-06T08:34:34.000;2016-12-06T18:34:34.000;32.80;0.000;103287.600;7.260
2016-12-06T08:35:23.000;2016-12-06T18:35:23.000;32.80;0.000;99908.400;7.298
2016-12-06T08:36:12.000;2016-12-06T18:36:12.000;32.68;0.000;101957.800;7.278
2016-12-06T08:37:01.000;2016-12-06T18:37:01.000;32.68;0.000;107436.800;7.220
2016-12-06T08:37:50.000;2016-12-06T18:37:50.000;32.74;0.000;97470.000;7.323
2016-12-06T08:38:39.000;2016-12-06T18:38:39.000;32.68;0.000;99721.200;7.302
2016-12-06T08:39:28.000;2016-12-06T18:39:28.000;32.56;0.000;101424.800;7.284
2016-12-06T08:40:17.000;2016-12-06T18:40:17.000;32.62;0.000;80695.400;7.532
2016-12-06T08:41:07.000;2016-12-06T18:41:07.000;32.50;0.000;53687.750;7.975
2016-12-06T08:41:56.000;2016-12-06T18:41:56.000;32.50;0.000;45778.200;8.143
2016-12-06T08:42:45.000;2016-12-06T18:42:45.000;32.50;0.000;43020.800;8.216
2016-12-06T08:43:34.000;2016-12-06T18:43:34.000;32.50;0.000;37537.000;8.364
2016-12-06T08:44:23.000;2016-12-06T18:44:23.000;32.50;0.000;36370.400;8.398
2016-12-06T08:45:12.000;2016-12-06T18:45:12.000;32.50;0.000;37391.200;8.366
2016-12-06T08:46:01.000;2016-12-06T18:46:01.000;32.50;0.000;37557.200;8.362
2016-12-06T08:46:50.000;2016-12-06T18:46:50.000;32.50;0.000;36242.200;8.402
2016-12-06T08:47:39.000;2016-12-06T18:47:39.000;32.44;0.000;34472.600;8.456
