# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-siding_springs_mqu
# Data supplier: Department of Physics and Astronomy / Macquarie University
# Location name: Siding Springs/NSW/Australia - Siding Springs
# Position: -31.2749, 149.0685, 1165
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3474
# SQM firmware version: 38
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000038,00003474
# SQM readout test rx: r, 00.00m,0000587342Hz,0000000000c,0000000.000s, 029.3C
# SQM readout test cx: c,00000019.79m,0000089.409s, 026.1C,00000008.71m, 032.5C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2017-07-27T06:32:15.000;2017-07-27T16:32:15.000;25.46;0.000;587355.400;-0.000
2017-07-27T06:33:04.000;2017-07-27T16:33:04.000;25.40;0.000;587411.600;-0.000
2017-07-27T06:33:53.000;2017-07-27T16:33:53.000;25.40;0.000;587448.200;-0.000
2017-07-27T06:34:42.000;2017-07-27T16:34:42.000;25.40;0.000;587470.600;-0.000
2017-07-27T06:35:31.000;2017-07-27T16:35:31.000;25.28;0.000;587497.600;-0.000
2017-07-27T06:36:20.000;2017-07-27T16:36:20.000;25.16;0.000;587468.000;-0.000
2017-07-27T06:37:09.000;2017-07-27T16:37:09.000;25.10;0.000;587441.800;-0.000
2017-07-27T06:37:58.000;2017-07-27T16:37:58.000;25.28;0.000;587442.200;-0.000
2017-07-27T06:38:47.000;2017-07-27T16:38:47.000;25.10;0.000;587472.600;-0.000
2017-07-27T06:39:36.000;2017-07-27T16:39:36.000;25.10;0.000;587516.000;-0.000
2017-07-27T06:40:25.000;2017-07-27T16:40:25.000;25.10;0.000;587511.200;-0.000
2017-07-27T06:41:14.000;2017-07-27T16:41:14.000;24.92;0.000;587529.200;-0.000
2017-07-27T06:42:04.000;2017-07-27T16:42:04.000;24.86;0.000;587533.600;-0.000
2017-07-27T06:42:53.000;2017-07-27T16:42:53.000;24.86;0.000;587561.400;-0.000
2017-07-27T06:43:42.000;2017-07-27T16:43:42.000;24.80;0.000;587565.800;-0.000
2017-07-27T06:44:31.000;2017-07-27T16:44:31.000;24.72;0.000;587550.000;-0.000
2017-07-27T06:45:20.000;2017-07-27T16:45:20.000;24.80;0.000;587552.600;-0.000
2017-07-27T06:46:09.000;2017-07-27T16:46:09.000;24.64;0.000;587548.000;-0.000
2017-07-27T06:46:58.000;2017-07-27T16:46:58.000;24.64;0.000;587587.600;-0.000
2017-07-27T06:47:47.000;2017-07-27T16:47:47.000;24.64;0.000;587622.400;-0.000
2017-07-27T06:48:36.000;2017-07-27T16:48:36.000;24.48;0.000;587588.800;-0.000
2017-07-27T06:49:25.000;2017-07-27T16:49:25.000;24.40;0.000;587586.600;-0.000
2017-07-27T06:50:14.000;2017-07-27T16:50:14.000;24.40;0.000;587558.600;-0.000
2017-07-27T06:51:03.000;2017-07-27T16:51:03.000;24.34;0.000;587580.600;-0.000
2017-07-27T06:51:52.000;2017-07-27T16:51:52.000;24.40;0.000;587546.000;-0.000
2017-07-27T06:52:41.000;2017-07-27T16:52:41.000;24.40;0.000;587590.200;-0.000
2017-07-27T06:53:30.000;2017-07-27T16:53:30.000;24.28;0.000;587585.800;-0.000
2017-07-27T06:54:19.000;2017-07-27T16:54:19.000;24.16;0.000;587533.600;-0.000
2017-07-27T06:55:08.000;2017-07-27T16:55:08.000;24.10;0.000;587551.400;-0.000
2017-07-27T06:55:57.000;2017-07-27T16:55:57.000;24.04;0.000;570682.400;-0.000
2017-07-27T06:56:46.000;2017-07-27T16:56:46.000;23.98;0.000;520281.800;-0.000
2017-07-27T06:57:35.000;2017-07-27T16:57:35.000;24.04;0.000;493798.200;-0.000
2017-07-27T06:58:25.000;2017-07-27T16:58:25.000;23.98;0.000;500974.800;-0.000
2017-07-27T06:59:14.000;2017-07-27T16:59:14.000;24.04;0.000;505746.800;-0.000
2017-07-27T07:00:03.000;2017-07-27T17:00:03.000;23.92;0.000;503995.800;-0.000
2017-07-27T07:00:52.000;2017-07-27T17:00:52.000;23.80;0.000;516079.600;-0.000
2017-07-27T07:01:41.000;2017-07-27T17:01:41.000;23.68;0.000;505529.200;-0.000
2017-07-27T07:02:30.000;2017-07-27T17:02:30.000;23.80;0.000;478215.200;-0.000
2017-07-27T07:02:30.000;2017-07-27T17:02:30.000;23.80;0.000;478215.200;-0.000
2017-07-27T07:04:03.000;2017-07-27T17:04:03.000;23.74;0.000;442990.400;-0.000
2017-07-27T07:04:03.000;2017-07-27T17:04:03.000;23.74;0.000;442990.400;-0.000
2017-07-27T07:05:40.000;2017-07-27T17:05:40.000;23.56;0.000;439294.800;-0.000
2017-07-27T07:06:29.000;2017-07-27T17:06:29.000;23.56;0.000;423206.600;-0.000
2017-07-27T07:07:18.000;2017-07-27T17:07:18.000;23.50;0.000;407330.400;-0.000
2017-07-27T07:08:07.000;2017-07-27T17:08:07.000;23.50;0.000;372465.000;5.871
2017-07-27T07:08:56.000;2017-07-27T17:08:56.000;23.38;0.000;338345.400;5.976
2017-07-27T07:09:45.000;2017-07-27T17:09:45.000;23.44;0.000;318170.600;6.046
2017-07-27T07:10:34.000;2017-07-27T17:10:34.000;23.44;0.000;298466.800;6.114
2017-07-27T07:11:23.000;2017-07-27T17:11:23.000;23.26;0.000;275723.800;6.196
2017-07-27T07:12:12.000;2017-07-27T17:12:12.000;23.20;0.000;260732.600;6.256
2017-07-27T07:13:01.000;2017-07-27T17:13:01.000;23.20;0.000;250799.600;6.298
2017-07-27T07:13:50.000;2017-07-27T17:13:50.000;23.20;0.000;239351.000;6.348
2017-07-27T07:14:39.000;2017-07-27T17:14:39.000;23.12;0.000;230060.600;6.392
2017-07-27T07:15:29.000;2017-07-27T17:15:29.000;22.96;0.000;214240.600;6.469
2017-07-27T07:16:18.000;2017-07-27T17:16:18.000;23.04;0.000;190232.600;6.601
2017-07-27T07:17:07.000;2017-07-27T17:17:07.000;22.88;0.000;167882.800;6.737
2017-07-27T07:17:56.000;2017-07-27T17:17:56.000;22.80;0.000;147012.200;6.881
2017-07-27T07:18:45.000;2017-07-27T17:18:45.000;22.80;0.000;128776.400;7.023
2017-07-27T07:19:34.000;2017-07-27T17:19:34.000;22.88;0.000;116521.000;7.133
2017-07-27T07:20:23.000;2017-07-27T17:20:23.000;22.80;0.000;107234.800;7.224
2017-07-27T07:21:16.000;2017-07-27T17:21:16.000;22.80;0.000;98798.400;7.310
2017-07-27T07:22:05.000;2017-07-27T17:22:05.000;22.74;0.000;92174.200;7.386
2017-07-27T07:22:54.000;2017-07-27T17:22:54.000;22.68;0.000;85807.400;7.468
2017-07-27T07:23:43.000;2017-07-27T17:23:43.000;22.68;0.000;80317.200;7.540
2017-07-27T07:24:32.000;2017-07-27T17:24:32.000;22.50;0.000;76163.400;7.596
2017-07-27T07:25:21.000;2017-07-27T17:25:21.000;22.56;0.000;71267.800;7.670
2017-07-27T07:26:10.000;2017-07-27T17:26:10.000;22.56;0.000;65619.600;7.758
2017-07-27T07:26:59.000;2017-07-27T17:26:59.000;22.50;0.000;59629.800;7.858
2017-07-27T07:27:48.000;2017-07-27T17:27:48.000;22.50;0.000;54975.600;7.944
2017-07-27T07:28:37.000;2017-07-27T17:28:37.000;22.50;0.000;50776.400;8.033
2017-07-27T07:29:26.000;2017-07-27T17:29:26.000;22.50;0.000;45930.800;8.143
2017-07-27T07:30:15.000;2017-07-27T17:30:15.000;22.38;0.000;40807.400;8.275
2017-07-27T07:31:04.000;2017-07-27T17:31:04.000;22.32;0.000;35388.600;8.427
2017-07-27T07:31:54.000;2017-07-27T17:31:54.000;22.32;0.000;30848.200;8.577
2017-07-27T07:32:43.000;2017-07-27T17:32:43.000;22.20;0.000;27213.000;8.709
2017-07-27T07:33:32.000;2017-07-27T17:33:32.000;22.20;0.000;24733.400;8.814
2017-07-27T07:34:21.000;2017-07-27T17:34:21.000;22.20;0.000;21985.200;8.943
2017-07-27T07:35:10.000;2017-07-27T17:35:10.000;22.20;0.000;18611.200;9.128
2017-07-27T07:35:59.000;2017-07-27T17:35:59.000;22.20;0.000;15444.600;9.326
2017-07-27T07:36:48.000;2017-07-27T17:36:48.000;22.20;0.000;12941.000;9.516
2017-07-27T07:37:37.000;2017-07-27T17:37:37.000;22.20;0.000;11048.600;9.689
2017-07-27T07:38:26.000;2017-07-27T17:38:26.000;22.14;0.000;9457.200;9.858
2017-07-27T07:39:15.000;2017-07-27T17:39:15.000;22.20;0.000;7962.200;10.046
2017-07-27T07:40:04.000;2017-07-27T17:40:04.000;22.08;0.000;6713.600;10.232
2017-07-27T07:40:53.000;2017-07-27T17:40:53.000;22.14;0.000;5524.600;10.441
2017-07-27T07:41:42.000;2017-07-27T17:41:42.000;21.96;0.000;4512.000;10.668
2017-07-27T07:42:31.000;2017-07-27T17:42:31.000;21.90;0.000;3735.200;10.862
2017-07-27T07:43:20.000;2017-07-27T17:43:20.000;21.90;0.000;3154.600;11.048
2017-07-27T07:44:09.000;2017-07-27T17:44:09.000;21.90;0.000;2671.200;11.230
2017-07-27T07:44:58.000;2017-07-27T17:44:58.000;21.90;0.000;2249.000;11.420
2017-07-27T07:45:47.000;2017-07-27T17:45:47.000;21.90;0.000;1850.600;11.630
2017-07-27T07:46:36.000;2017-07-27T17:46:36.000;21.90;0.000;1488.000;11.863
2017-07-27T07:47:25.000;2017-07-27T17:47:25.000;21.90;0.000;1195.600;12.105
2017-07-27T07:48:14.000;2017-07-27T17:48:14.000;21.90;0.000;982.600;12.316
2017-07-27T07:49:04.000;2017-07-27T17:49:04.000;21.82;0.000;830.400;12.498
2017-07-27T07:49:04.000;2017-07-27T17:49:04.000;21.82;0.000;830.400;12.498
2017-07-27T07:50:17.000;2017-07-27T17:50:17.000;21.82;0.000;615.800;12.828
2017-07-27T07:51:06.000;2017-07-27T17:51:06.000;21.82;0.000;504.400;13.044
2017-07-27T07:51:55.000;2017-07-27T17:51:55.000;21.82;0.000;408.800;13.267
2017-07-27T07:52:44.000;2017-07-27T17:52:44.000;21.74;0.000;332.000;13.495
2017-07-27T07:53:33.000;2017-07-27T17:53:33.000;21.82;0.000;267.400;13.727
2017-07-27T07:54:22.000;2017-07-27T17:54:22.000;21.82;0.000;214.000;13.969
2017-07-27T07:55:11.000;2017-07-27T17:55:11.000;21.74;0.000;170.600;14.214
2017-07-27T07:56:00.000;2017-07-27T17:56:00.000;21.58;0.000;137.400;14.449
2017-07-27T07:56:49.000;2017-07-27T17:56:49.000;21.50;4197.600;110.600;14.687
2017-07-27T07:57:38.000;2017-07-27T17:57:38.000;21.50;5102.400;90.000;14.900
2017-07-27T07:58:27.000;2017-07-27T17:58:27.000;21.50;6346.400;73.400;15.140
2017-07-27T07:59:16.000;2017-07-27T17:59:16.000;21.50;7460.000;62.200;15.317
2017-07-27T08:00:05.000;2017-07-27T18:00:05.000;21.50;8657.800;54.000;15.477
2017-07-27T08:00:54.000;2017-07-27T18:00:54.000;21.50;9976.400;47.000;15.630
2017-07-27T08:01:43.000;2017-07-27T18:01:43.000;21.50;11966.200;39.200;15.829
2017-07-27T08:02:32.000;2017-07-27T18:02:32.000;21.50;14755.400;31.714;16.048
2017-07-27T08:03:21.000;2017-07-27T18:03:21.000;21.50;17987.400;25.739;16.266
2017-07-27T08:04:10.000;2017-07-27T18:04:10.000;21.50;21599.200;21.433;16.468
2017-07-27T08:04:59.000;2017-07-27T18:04:59.000;21.50;25284.200;18.252;16.638
2017-07-27T08:05:49.000;2017-07-27T18:05:49.000;21.50;30354.000;15.207;16.838
2017-07-27T08:06:38.000;2017-07-27T18:06:38.000;21.50;36292.000;12.728;17.033
2017-07-27T08:06:38.000;2017-07-27T18:06:38.000;21.50;36292.000;12.728;17.033
2017-07-27T08:08:01.000;2017-07-27T18:08:01.000;21.50;48476.000;9.537;17.348
2017-07-27T08:08:50.000;2017-07-27T18:08:50.000;21.50;57354.400;8.048;17.530
2017-07-27T08:09:43.000;2017-07-27T18:09:43.000;21.50;68901.600;6.708;17.731
2017-07-27T08:10:32.000;2017-07-27T18:10:32.000;21.50;79788.400;5.787;17.889
2017-07-27T08:11:21.000;2017-07-27T18:11:21.000;21.50;91141.400;5.065;18.035
