# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-siding_springs_mqu
# Data supplier: Supplier Name / Institution
# Location name: Siding Springs/NSW/Australia - Siding Springs
# Position: -31.2749, 149.0685, 1165
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3474
# SQM firmware version: 38
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000038,00003474
# SQM readout test rx: r, 19.27m,0000000001Hz,0000282365c,0000000.613s, 028.6C
# SQM readout test cx: c,00000019.79m,0000089.409s, 026.1C,00000008.71m, 032.5C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2016-11-07T07:40:50.000;2016-11-07T17:40:50.000;37.00;0.000;585064.600;-0.000
2016-11-07T07:41:38.000;2016-11-07T17:41:38.000;37.00;0.000;585131.200;-0.000
2016-11-07T07:42:27.000;2016-11-07T17:42:27.000;37.00;0.000;585119.000;-0.000
2016-11-07T07:43:16.000;2016-11-07T17:43:16.000;37.00;0.000;585117.000;-0.000
2016-11-07T07:44:05.000;2016-11-07T17:44:05.000;36.94;0.000;585088.800;-0.000
2016-11-07T07:44:54.000;2016-11-07T17:44:54.000;36.88;0.000;585120.200;-0.000
2016-11-07T07:45:44.000;2016-11-07T17:45:44.000;36.88;0.000;585098.400;-0.000
2016-11-07T07:46:33.000;2016-11-07T17:46:33.000;36.88;0.000;585132.800;-0.000
2016-11-07T07:47:22.000;2016-11-07T17:47:22.000;36.70;0.000;585106.200;-0.000
2016-11-07T07:48:11.000;2016-11-07T17:48:11.000;36.64;0.000;581856.800;-0.000
2016-11-07T07:49:00.000;2016-11-07T17:49:00.000;36.70;0.000;569475.400;-0.000
2016-11-07T07:49:49.000;2016-11-07T17:49:49.000;36.58;0.000;559675.800;-0.000
2016-11-07T07:50:38.000;2016-11-07T17:50:38.000;36.52;0.000;552291.200;-0.000
2016-11-07T07:51:27.000;2016-11-07T17:51:27.000;36.52;0.000;545388.800;-0.000
2016-11-07T07:52:16.000;2016-11-07T17:52:16.000;36.40;0.000;538539.000;-0.000
2016-11-07T07:53:05.000;2016-11-07T17:53:05.000;36.40;0.000;531560.000;-0.000
2016-11-07T07:53:54.000;2016-11-07T17:53:54.000;36.24;0.000;525304.800;-0.000
2016-11-07T07:54:43.000;2016-11-07T17:54:43.000;36.08;0.000;518914.600;-0.000
2016-11-07T07:55:32.000;2016-11-07T17:55:32.000;36.00;0.000;512165.200;-0.000
2016-11-07T07:56:21.000;2016-11-07T17:56:21.000;36.00;0.000;504534.200;-0.000
2016-11-07T07:57:10.000;2016-11-07T17:57:10.000;35.82;0.000;496503.400;-0.000
2016-11-07T07:57:59.000;2016-11-07T17:57:59.000;35.76;0.000;488547.000;-0.000
2016-11-07T07:58:48.000;2016-11-07T17:58:48.000;35.76;0.000;480502.200;-0.000
2016-11-07T07:59:37.000;2016-11-07T17:59:37.000;35.70;0.000;472733.200;-0.000
2016-11-07T08:00:26.000;2016-11-07T18:00:26.000;35.58;0.000;464611.800;-0.000
2016-11-07T08:01:15.000;2016-11-07T18:01:15.000;35.46;0.000;456497.200;-0.000
2016-11-07T08:02:04.000;2016-11-07T18:02:04.000;35.40;0.000;448214.800;-0.000
2016-11-07T08:02:54.000;2016-11-07T18:02:54.000;35.34;0.000;440038.800;-0.000
2016-11-07T08:03:43.000;2016-11-07T18:03:43.000;35.22;0.000;431465.200;-0.000
2016-11-07T08:04:32.000;2016-11-07T18:04:32.000;35.10;0.000;422841.400;-0.000
2016-11-07T08:05:21.000;2016-11-07T18:05:21.000;35.10;0.000;413902.800;-0.000
2016-11-07T08:06:10.000;2016-11-07T18:06:10.000;35.10;0.000;405045.000;-0.000
2016-11-07T08:06:59.000;2016-11-07T18:06:59.000;34.98;0.000;395884.000;5.805
2016-11-07T08:07:48.000;2016-11-07T18:07:48.000;34.86;0.000;386793.600;5.828
2016-11-07T08:08:37.000;2016-11-07T18:08:37.000;34.80;0.000;377208.600;5.854
2016-11-07T08:09:26.000;2016-11-07T18:09:26.000;34.72;0.000;367799.200;5.882
2016-11-07T08:10:15.000;2016-11-07T18:10:15.000;34.48;0.000;358063.400;5.914
2016-11-07T08:11:04.000;2016-11-07T18:11:04.000;34.48;0.000;348424.400;5.942
2016-11-07T08:11:53.000;2016-11-07T18:11:53.000;34.40;0.000;338426.200;5.974
2016-11-07T08:12:42.000;2016-11-07T18:12:42.000;34.22;0.000;328543.600;6.008
2016-11-07T08:13:31.000;2016-11-07T18:13:31.000;34.10;0.000;318333.000;6.042
2016-11-07T08:14:20.000;2016-11-07T18:14:20.000;34.10;0.000;307945.200;6.078
2016-11-07T08:15:09.000;2016-11-07T18:15:09.000;34.10;0.000;297835.800;6.116
2016-11-07T08:15:58.000;2016-11-07T18:15:58.000;33.98;0.000;287353.000;6.150
2016-11-07T08:16:47.000;2016-11-07T18:16:47.000;33.92;0.000;277006.400;6.192
2016-11-07T08:17:36.000;2016-11-07T18:17:36.000;33.80;0.000;266307.600;6.238
2016-11-07T08:18:25.000;2016-11-07T18:18:25.000;33.80;0.000;255786.400;6.278
2016-11-07T08:19:15.000;2016-11-07T18:19:15.000;33.74;0.000;244925.200;6.326
2016-11-07T08:20:04.000;2016-11-07T18:20:04.000;33.68;0.000;234328.000;6.370
2016-11-07T08:20:53.000;2016-11-07T18:20:53.000;33.74;0.000;223449.200;6.426
2016-11-07T08:21:42.000;2016-11-07T18:21:42.000;33.62;0.000;212878.200;6.478
2016-11-07T08:22:31.000;2016-11-07T18:22:31.000;33.50;0.000;202069.400;6.536
2016-11-07T08:23:20.000;2016-11-07T18:23:20.000;33.42;0.000;191556.600;6.592
2016-11-07T08:24:09.000;2016-11-07T18:24:09.000;33.42;0.000;180791.200;6.654
2016-11-07T08:24:58.000;2016-11-07T18:24:58.000;33.50;0.000;170183.600;6.724
2016-11-07T08:25:47.000;2016-11-07T18:25:47.000;33.18;0.000;158966.000;6.794
2016-11-07T08:26:36.000;2016-11-07T18:26:36.000;33.10;0.000;147724.800;6.878
2016-11-07T08:27:25.000;2016-11-07T18:27:25.000;33.10;0.000;136365.000;6.966
2016-11-07T08:28:14.000;2016-11-07T18:28:14.000;33.10;0.000;125779.800;7.048
2016-11-07T08:29:03.000;2016-11-07T18:29:03.000;33.04;0.000;115459.800;7.141
2016-11-07T08:29:56.000;2016-11-07T18:29:56.000;32.86;0.000;104740.200;7.250
2016-11-07T08:30:45.000;2016-11-07T18:30:45.000;32.80;0.000;95480.800;7.345
2016-11-07T08:31:34.000;2016-11-07T18:31:34.000;32.80;0.000;86376.000;7.459
2016-11-07T08:32:23.000;2016-11-07T18:32:23.000;32.86;0.000;78068.600;7.569
2016-11-07T08:33:12.000;2016-11-07T18:33:12.000;32.80;0.000;70117.200;7.685
2016-11-07T08:34:01.000;2016-11-07T18:34:01.000;32.80;0.000;62894.200;7.805
2016-11-07T08:34:50.000;2016-11-07T18:34:50.000;32.80;0.000;56040.200;7.925
2016-11-07T08:35:39.000;2016-11-07T18:35:39.000;32.74;0.000;49896.200;8.053
2016-11-07T08:36:29.000;2016-11-07T18:36:29.000;32.74;0.000;44180.600;8.185
2016-11-07T08:37:18.000;2016-11-07T18:37:18.000;32.56;0.000;39129.400;8.317
2016-11-07T08:38:07.000;2016-11-07T18:38:07.000;32.50;0.000;34452.000;8.457
2016-11-07T08:38:56.000;2016-11-07T18:38:56.000;32.50;0.000;30321.600;8.595
2016-11-07T08:39:45.000;2016-11-07T18:39:45.000;32.50;0.000;26516.000;8.737
2016-11-07T08:40:34.000;2016-11-07T18:40:34.000;32.50;0.000;23174.200;8.885
2016-11-07T08:41:23.000;2016-11-07T18:41:23.000;32.50;0.000;20112.600;9.043
2016-11-07T08:42:12.000;2016-11-07T18:42:12.000;32.50;0.000;17435.200;9.195
2016-11-07T08:43:01.000;2016-11-07T18:43:01.000;32.44;0.000;14976.600;9.357
2016-11-07T08:43:50.000;2016-11-07T18:43:50.000;32.50;0.000;12827.400;9.527
2016-11-07T08:44:39.000;2016-11-07T18:44:39.000;32.26;0.000;10872.400;9.708
2016-11-07T08:45:28.000;2016-11-07T18:45:28.000;32.26;0.000;9192.000;9.892
2016-11-07T08:46:17.000;2016-11-07T18:46:17.000;32.20;0.000;7703.400;10.082
2016-11-07T08:47:06.000;2016-11-07T18:47:06.000;32.20;0.000;6466.200;10.272
2016-11-07T08:47:55.000;2016-11-07T18:47:55.000;32.20;0.000;5396.400;10.470
2016-11-07T08:48:44.000;2016-11-07T18:48:44.000;32.20;0.000;4492.200;10.672
2016-11-07T08:49:33.000;2016-11-07T18:49:33.000;32.20;0.000;3759.800;10.858
2016-11-07T08:50:22.000;2016-11-07T18:50:22.000;32.20;0.000;3130.800;11.058
2016-11-07T08:51:11.000;2016-11-07T18:51:11.000;32.20;0.000;2613.400;11.256
2016-11-07T08:52:00.000;2016-11-07T18:52:00.000;32.20;0.000;2168.000;11.460
2016-11-07T08:52:49.000;2016-11-07T18:52:49.000;32.20;0.000;1804.400;11.658
2016-11-07T08:53:39.000;2016-11-07T18:53:39.000;32.20;0.000;1494.400;11.862
2016-11-07T08:54:28.000;2016-11-07T18:54:28.000;32.20;0.000;1241.000;12.064
2016-11-07T08:55:17.000;2016-11-07T18:55:17.000;32.14;0.000;1024.800;12.272
2016-11-07T08:56:06.000;2016-11-07T18:56:06.000;32.08;0.000;847.400;12.478
2016-11-07T08:56:55.000;2016-11-07T18:56:55.000;32.14;0.000;695.600;12.694
2016-11-07T08:57:44.000;2016-11-07T18:57:44.000;32.08;0.000;572.200;12.906
2016-11-07T08:58:33.000;2016-11-07T18:58:33.000;32.14;0.000;468.000;13.124
2016-11-07T08:59:22.000;2016-11-07T18:59:22.000;32.08;0.000;384.200;13.334
2016-11-07T09:00:11.000;2016-11-07T19:00:11.000;32.20;0.000;313.600;13.557
2016-11-07T09:01:00.000;2016-11-07T19:01:00.000;32.14;0.000;257.000;13.772
2016-11-07T09:01:49.000;2016-11-07T19:01:49.000;31.96;0.000;209.800;13.991
2016-11-07T09:02:38.000;2016-11-07T19:02:38.000;31.90;0.000;171.800;14.210
2016-11-07T09:03:27.000;2016-11-07T19:03:27.000;31.90;0.000;140.000;14.431
2016-11-07T09:04:16.000;2016-11-07T19:04:16.000;31.90;3989.600;115.400;14.630
2016-11-07T09:05:05.000;2016-11-07T19:05:05.000;31.90;4852.200;95.200;14.840
2016-11-07T09:05:54.000;2016-11-07T19:05:54.000;31.90;5828.600;79.200;15.037
2016-11-07T09:06:43.000;2016-11-07T19:06:43.000;31.90;6912.000;66.600;15.227
2016-11-07T09:07:32.000;2016-11-07T19:07:32.000;31.90;8296.600;56.200;15.423
2016-11-07T09:08:21.000;2016-11-07T19:08:21.000;31.90;9584.000;48.000;15.579
2016-11-07T09:09:10.000;2016-11-07T19:09:10.000;31.90;11198.800;41.000;15.746
2016-11-07T09:10:00.000;2016-11-07T19:10:00.000;31.90;12884.800;35.800;15.906
2016-11-07T09:10:49.000;2016-11-07T19:10:49.000;31.90;14723.600;31.400;16.049
2016-11-07T09:11:38.000;2016-11-07T19:11:38.000;31.90;16782.800;27.653;16.188
2016-11-07T09:12:27.000;2016-11-07T19:12:27.000;31.90;18888.400;24.291;16.318
2016-11-07T09:13:16.000;2016-11-07T19:13:16.000;31.90;20939.600;21.962;16.429
2016-11-07T09:14:05.000;2016-11-07T19:14:05.000;31.90;23386.800;19.633;16.553
2016-11-07T09:14:54.000;2016-11-07T19:14:54.000;31.90;25592.600;18.003;16.651
2016-11-07T09:15:43.000;2016-11-07T19:15:43.000;31.90;28642.200;16.088;16.776
2016-11-07T09:16:32.000;2016-11-07T19:16:32.000;31.90;30843.600;14.937;16.854
2016-11-07T09:17:21.000;2016-11-07T19:17:21.000;31.90;33608.600;13.708;16.946
2016-11-07T09:18:10.000;2016-11-07T19:18:10.000;31.90;36263.200;12.734;17.027
2016-11-07T09:19:03.000;2016-11-07T19:19:03.000;31.90;39410.800;11.687;17.118
2016-11-07T09:19:52.000;2016-11-07T19:19:52.000;31.90;42606.800;10.831;17.201
2016-11-07T09:20:41.000;2016-11-07T19:20:41.000;31.90;45389.000;10.165;17.272
2016-11-07T09:21:30.000;2016-11-07T19:21:30.000;31.90;48766.000;9.458;17.354
2016-11-07T09:22:19.000;2016-11-07T19:22:19.000;31.90;51420.600;8.949;17.410
2016-11-07T09:23:08.000;2016-11-07T19:23:08.000;31.90;54832.600;8.393;17.478
2016-11-07T09:23:57.000;2016-11-07T19:23:57.000;31.90;58080.400;7.926;17.546
2016-11-07T09:24:46.000;2016-11-07T19:24:46.000;31.90;61336.200;7.522;17.600
2016-11-07T09:25:35.000;2016-11-07T19:25:35.000;31.90;64486.000;7.145;17.656
2016-11-07T09:26:24.000;2016-11-07T19:26:24.000;31.90;67966.800;6.785;17.710
2016-11-07T09:27:14.000;2016-11-07T19:27:14.000;31.90;71381.600;6.470;17.762
2016-11-07T09:28:03.000;2016-11-07T19:28:03.000;31.90;74685.600;6.175;17.814
2016-11-07T09:28:52.000;2016-11-07T19:28:52.000;31.90;78575.000;5.863;17.868
2016-11-07T09:29:41.000;2016-11-07T19:29:41.000;31.90;82267.200;5.600;17.914
2016-11-07T09:30:30.000;2016-11-07T19:30:30.000;31.90;86134.200;5.349;17.968
2016-11-07T09:31:19.000;2016-11-07T19:31:19.000;31.90;90264.400;5.108;18.018
2016-11-07T09:32:08.000;2016-11-07T19:32:08.000;31.90;94668.400;4.865;18.070
2016-11-07T09:32:57.000;2016-11-07T19:32:57.000;31.90;99122.600;4.648;18.120
2016-11-07T09:33:46.000;2016-11-07T19:33:46.000;31.90;103750.600;4.442;18.172
2016-11-07T09:34:35.000;2016-11-07T19:34:35.000;31.90;108552.200;4.245;18.222
2016-11-07T09:35:24.000;2016-11-07T19:35:24.000;31.90;113146.800;4.076;18.262
2016-11-07T09:36:13.000;2016-11-07T19:36:13.000;31.90;117818.400;3.913;18.312
2016-11-07T09:37:02.000;2016-11-07T19:37:02.000;31.90;123219.000;3.740;18.364
2016-11-07T09:37:51.000;2016-11-07T19:37:51.000;31.90;128729.800;3.580;18.410
2016-11-07T09:38:40.000;2016-11-07T19:38:40.000;31.90;134529.400;3.425;18.458
2016-11-07T09:39:29.000;2016-11-07T19:39:29.000;31.90;140293.800;3.286;18.500
2016-11-07T09:40:18.000;2016-11-07T19:40:18.000;31.90;145443.200;3.167;18.540
2016-11-07T09:41:07.000;2016-11-07T19:41:07.000;31.90;151099.800;3.051;18.586
2016-11-07T09:41:56.000;2016-11-07T19:41:56.000;31.90;156719.400;2.942;18.624
2016-11-07T09:42:45.000;2016-11-07T19:42:45.000;31.90;162366.600;2.838;18.662
2016-11-07T09:43:35.000;2016-11-07T19:43:35.000;31.90;168581.800;2.734;18.700
2016-11-07T09:44:24.000;2016-11-07T19:44:24.000;31.90;174992.400;2.635;18.744
2016-11-07T09:45:13.000;2016-11-07T19:45:13.000;31.90;180858.400;2.549;18.780
2016-11-07T09:46:02.000;2016-11-07T19:46:02.000;31.90;186805.400;2.467;18.816
2016-11-07T09:46:51.000;2016-11-07T19:46:51.000;31.90;193521.800;2.381;18.854
2016-11-07T09:47:40.000;2016-11-07T19:47:40.000;31.90;200237.000;2.301;18.892
2016-11-07T09:48:29.000;2016-11-07T19:48:29.000;31.90;207718.400;2.220;18.928
2016-11-07T09:49:18.000;2016-11-07T19:49:18.000;31.90;215340.800;2.140;18.966
2016-11-07T09:50:07.000;2016-11-07T19:50:07.000;31.90;222859.800;2.068;19.008
2016-11-07T09:50:56.000;2016-11-07T19:50:56.000;31.90;230584.400;1.999;19.046
2016-11-07T09:51:45.000;2016-11-07T19:51:45.000;31.90;238005.800;1.936;19.078
2016-11-07T09:52:34.000;2016-11-07T19:52:34.000;31.82;247065.200;1.865;19.122
2016-11-07T09:53:23.000;2016-11-07T19:53:23.000;31.90;255352.800;1.805;19.164
2016-11-07T09:54:12.000;2016-11-07T19:54:12.000;31.90;263664.600;1.748;19.198
2016-11-07T09:55:01.000;2016-11-07T19:55:01.000;31.90;271529.400;1.697;19.224
2016-11-07T09:55:50.000;2016-11-07T19:55:50.000;31.90;278743.000;1.654;19.254
2016-11-07T09:56:39.000;2016-11-07T19:56:39.000;31.90;286925.600;1.606;19.286
2016-11-07T09:57:28.000;2016-11-07T19:57:28.000;31.90;295892.600;1.558;19.320
2016-11-07T09:58:17.000;2016-11-07T19:58:17.000;31.90;305858.400;1.507;19.358
2016-11-07T09:59:06.000;2016-11-07T19:59:06.000;31.90;314160.400;1.467;19.386
2016-11-07T09:59:55.000;2016-11-07T19:59:55.000;31.82;324545.000;1.419;19.420
2016-11-07T10:00:45.000;2016-11-07T20:00:45.000;31.90;336281.400;1.371;19.460
2016-11-07T10:01:34.000;2016-11-07T20:01:34.000;31.90;347325.800;1.327;19.496
2016-11-07T10:02:23.000;2016-11-07T20:02:23.000;31.90;356987.400;1.291;19.526
2016-11-07T10:03:12.000;2016-11-07T20:03:12.000;31.90;366712.800;1.257;19.558
2016-11-07T10:04:01.000;2016-11-07T20:04:01.000;31.90;376906.800;1.223;19.588
2016-11-07T10:04:50.000;2016-11-07T20:04:50.000;31.90;386108.800;1.193;19.618
2016-11-07T10:05:39.000;2016-11-07T20:05:39.000;31.90;395023.400;1.166;19.644
2016-11-07T10:06:28.000;2016-11-07T20:06:28.000;31.90;403630.000;1.142;19.668
2016-11-07T10:07:17.000;2016-11-07T20:07:17.000;31.90;412001.800;1.118;19.692
2016-11-07T10:08:10.000;2016-11-07T20:08:10.000;31.90;420598.600;1.096;19.712
2016-11-07T10:08:59.000;2016-11-07T20:08:59.000;31.90;428177.800;1.076;19.732
2016-11-07T10:09:48.000;2016-11-07T20:09:48.000;31.90;436874.200;1.055;19.752
2016-11-07T10:10:37.000;2016-11-07T20:10:37.000;31.90;444643.600;1.036;19.770
