# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-siding_springs_mqu
# Data supplier: Department of Physics and Astronomy / Macquarie University
# Location name: Siding Springs/NSW/Australia - Siding Springs
# Position: -31.2749, 149.0685, 1165
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3474
# SQM firmware version: 38
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000038,00003474
# SQM readout test rx: r, 00.00m,0000587342Hz,0000000000c,0000000.000s, 029.3C
# SQM readout test cx: c,00000019.79m,0000089.409s, 026.1C,00000008.71m, 032.5C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2017-06-24T22:01:31.000;2017-06-25T08:01:31.000;22.38;0.000;588104.200;-0.000
2017-06-25T06:13:17.000;2017-06-25T16:13:17.000;27.00;0.000;587720.000;-0.000
2017-06-25T06:14:05.000;2017-06-25T16:14:05.000;27.00;0.000;587679.000;-0.000
2017-06-25T06:14:54.000;2017-06-25T16:14:54.000;26.94;0.000;587662.800;-0.000
2017-06-25T06:15:43.000;2017-06-25T16:15:43.000;26.88;0.000;587688.400;-0.000
2017-06-25T06:16:32.000;2017-06-25T16:16:32.000;26.82;0.000;587711.200;-0.000
2017-06-25T06:17:21.000;2017-06-25T16:17:21.000;26.76;0.000;585103.000;-0.000
2017-06-25T06:18:10.000;2017-06-25T16:18:10.000;26.64;0.000;562525.800;-0.000
2017-06-25T06:18:59.000;2017-06-25T16:18:59.000;26.58;0.000;559965.200;-0.000
2017-06-25T06:19:48.000;2017-06-25T16:19:48.000;26.46;0.000;547378.200;-0.000
2017-06-25T06:20:37.000;2017-06-25T16:20:37.000;26.46;0.000;538660.800;-0.000
2017-06-25T06:21:26.000;2017-06-25T16:21:26.000;26.40;0.000;535531.000;-0.000
2017-06-25T06:22:15.000;2017-06-25T16:22:15.000;26.28;0.000;584274.400;-0.000
2017-06-25T06:23:05.000;2017-06-25T16:23:05.000;26.28;0.000;575756.800;-0.000
2017-06-25T06:23:54.000;2017-06-25T16:23:54.000;26.10;0.000;528516.200;-0.000
2017-06-25T06:24:43.000;2017-06-25T16:24:43.000;26.10;0.000;551376.200;-0.000
2017-06-25T06:25:32.000;2017-06-25T16:25:32.000;26.10;0.000;587833.200;-0.000
2017-06-25T06:26:21.000;2017-06-25T16:26:21.000;26.02;0.000;573030.800;-0.000
2017-06-25T06:27:10.000;2017-06-25T16:27:10.000;25.86;0.000;544572.400;-0.000
2017-06-25T06:27:59.000;2017-06-25T16:27:59.000;25.78;0.000;532618.000;-0.000
2017-06-25T06:28:48.000;2017-06-25T16:28:48.000;25.78;0.000;508049.800;-0.000
2017-06-25T06:29:37.000;2017-06-25T16:29:37.000;25.64;0.000;513516.800;-0.000
2017-06-25T06:30:26.000;2017-06-25T16:30:26.000;25.64;0.000;532644.000;-0.000
2017-06-25T06:30:26.000;2017-06-25T16:30:26.000;25.64;0.000;532644.000;-0.000
2017-06-25T06:31:39.000;2017-06-25T16:31:39.000;25.46;0.000;587720.800;-0.000
2017-06-25T06:32:28.000;2017-06-25T16:32:28.000;25.40;0.000;533198.800;-0.000
2017-06-25T06:33:17.000;2017-06-25T16:33:17.000;25.40;0.000;514056.600;-0.000
2017-06-25T06:34:06.000;2017-06-25T16:34:06.000;25.34;0.000;531798.200;-0.000
2017-06-25T06:34:55.000;2017-06-25T16:34:55.000;25.28;0.000;482493.600;-0.000
2017-06-25T06:35:44.000;2017-06-25T16:35:44.000;25.22;0.000;495799.400;-0.000
2017-06-25T06:36:33.000;2017-06-25T16:36:33.000;25.22;0.000;502304.200;-0.000
2017-06-25T06:37:22.000;2017-06-25T16:37:22.000;25.10;0.000;436211.800;-0.000
2017-06-25T06:38:11.000;2017-06-25T16:38:11.000;25.10;0.000;418716.200;-0.000
2017-06-25T06:39:00.000;2017-06-25T16:39:00.000;25.10;0.000;413574.800;-0.000
2017-06-25T06:39:50.000;2017-06-25T16:39:50.000;25.04;0.000;389002.600;5.827
2017-06-25T06:40:39.000;2017-06-25T16:40:39.000;24.92;0.000;378654.200;5.848
2017-06-25T06:41:28.000;2017-06-25T16:41:28.000;24.80;0.000;374836.000;5.862
2017-06-25T06:42:17.000;2017-06-25T16:42:17.000;24.80;0.000;365215.400;5.888
2017-06-25T06:43:06.000;2017-06-25T16:43:06.000;24.80;0.000;360589.800;5.906
2017-06-25T06:43:55.000;2017-06-25T16:43:55.000;24.72;0.000;411942.400;-0.000
2017-06-25T06:44:44.000;2017-06-25T16:44:44.000;24.72;0.000;450997.000;-0.000
2017-06-25T06:45:33.000;2017-06-25T16:45:33.000;24.40;0.000;393562.800;5.825
2017-06-25T06:46:22.000;2017-06-25T16:46:22.000;24.56;0.000;379558.600;5.848
2017-06-25T06:47:11.000;2017-06-25T16:47:11.000;24.40;0.000;352643.600;5.928
2017-06-25T06:48:00.000;2017-06-25T16:48:00.000;24.40;0.000;391092.800;5.836
2017-06-25T06:48:49.000;2017-06-25T16:48:49.000;24.40;0.000;361894.600;5.901
2017-06-25T06:49:38.000;2017-06-25T16:49:38.000;24.34;0.000;320721.800;6.038
2017-06-25T06:50:27.000;2017-06-25T16:50:27.000;24.28;0.000;395289.000;-0.000
2017-06-25T06:51:16.000;2017-06-25T16:51:16.000;24.16;0.000;397904.600;-0.000
2017-06-25T06:52:05.000;2017-06-25T16:52:05.000;24.10;0.000;269994.750;6.222
2017-06-25T06:52:54.000;2017-06-25T16:52:54.000;24.16;0.000;249313.200;6.306
2017-06-25T06:53:43.000;2017-06-25T16:53:43.000;24.10;0.000;240548.800;6.342
2017-06-25T06:54:32.000;2017-06-25T16:54:32.000;24.10;0.000;235505.400;6.368
2017-06-25T06:55:21.000;2017-06-25T16:55:21.000;23.98;0.000;227950.400;6.402
2017-06-25T06:56:10.000;2017-06-25T16:56:10.000;23.98;0.000;216358.200;6.460
2017-06-25T06:57:00.000;2017-06-25T16:57:00.000;23.86;0.000;207943.000;6.502
2017-06-25T06:57:49.000;2017-06-25T16:57:49.000;23.80;0.000;201700.000;6.536
2017-06-25T06:57:49.000;2017-06-25T16:57:49.000;23.80;0.000;201700.000;6.536
2017-06-25T06:58:52.000;2017-06-25T16:58:52.000;23.80;0.000;203772.600;6.526
2017-06-25T06:59:41.000;2017-06-25T16:59:41.000;23.80;0.000;186656.000;6.621
2017-06-25T07:00:34.000;2017-06-25T17:00:34.000;23.74;0.000;174469.400;6.694
2017-06-25T07:01:23.000;2017-06-25T17:01:23.000;23.68;0.000;162844.200;6.768
2017-06-25T07:02:12.000;2017-06-25T17:02:12.000;23.62;0.000;153472.400;6.834
2017-06-25T07:02:12.000;2017-06-25T17:02:12.000;23.62;0.000;153472.400;6.834
2017-06-25T07:03:15.000;2017-06-25T17:03:15.000;23.68;0.000;139979.000;6.934
2017-06-25T07:04:04.000;2017-06-25T17:04:04.000;23.56;0.000;130644.400;7.010
2017-06-25T07:04:53.000;2017-06-25T17:04:53.000;23.50;0.000;123562.800;7.068
2017-06-25T07:05:42.000;2017-06-25T17:05:42.000;23.50;0.000;120499.400;7.094
2017-06-25T07:06:31.000;2017-06-25T17:06:31.000;23.50;0.000;113574.200;7.159
2017-06-25T07:07:20.000;2017-06-25T17:07:20.000;23.56;0.000;101472.400;7.281
2017-06-25T07:08:09.000;2017-06-25T17:08:09.000;23.32;0.000;93235.800;7.374
2017-06-25T07:08:58.000;2017-06-25T17:08:58.000;23.44;0.000;86885.200;7.452
2017-06-25T07:09:47.000;2017-06-25T17:09:47.000;23.26;0.000;80406.800;7.538
2017-06-25T07:10:36.000;2017-06-25T17:10:36.000;23.38;0.000;73561.800;7.634
2017-06-25T07:11:25.000;2017-06-25T17:11:25.000;23.38;0.000;67875.600;7.723
2017-06-25T07:12:14.000;2017-06-25T17:12:14.000;23.26;0.000;59903.800;7.853
2017-06-25T07:13:03.000;2017-06-25T17:13:03.000;23.26;0.000;53331.200;7.979
2017-06-25T07:13:53.000;2017-06-25T17:13:53.000;23.20;0.000;47602.200;8.103
2017-06-25T07:14:42.000;2017-06-25T17:14:42.000;23.20;0.000;42659.400;8.225
2017-06-25T07:14:42.000;2017-06-25T17:14:42.000;23.20;0.000;42659.400;8.225
2017-06-25T07:15:55.000;2017-06-25T17:15:55.000;23.20;0.000;35689.000;8.421
2017-06-25T07:16:44.000;2017-06-25T17:16:44.000;23.20;0.000;31463.000;8.551
2017-06-25T07:17:33.000;2017-06-25T17:17:33.000;23.04;0.000;27618.400;8.695
2017-06-25T07:18:22.000;2017-06-25T17:18:22.000;22.88;0.000;24982.800;8.804
2017-06-25T07:19:11.000;2017-06-25T17:19:11.000;22.96;0.000;21777.200;8.952
2017-06-25T07:20:00.000;2017-06-25T17:20:00.000;22.80;0.000;18101.200;9.152
2017-06-25T07:20:49.000;2017-06-25T17:20:49.000;22.80;0.000;15454.400;9.323
2017-06-25T07:20:49.000;2017-06-25T17:20:49.000;22.80;0.000;15454.400;9.323
2017-06-25T07:22:26.000;2017-06-25T17:22:26.000;22.80;0.000;11198.200;9.676
2017-06-25T07:23:15.000;2017-06-25T17:23:15.000;22.80;0.000;9520.600;9.852
2017-06-25T07:24:04.000;2017-06-25T17:24:04.000;22.80;0.000;7980.200;10.044
2017-06-25T07:24:53.000;2017-06-25T17:24:53.000;22.74;0.000;6681.000;10.234
2017-06-25T07:25:42.000;2017-06-25T17:25:42.000;22.74;0.000;5503.000;10.447
2017-06-25T07:26:31.000;2017-06-25T17:26:31.000;22.80;0.000;4551.800;10.652
2017-06-25T07:27:20.000;2017-06-25T17:27:20.000;22.74;0.000;3794.800;10.850
2017-06-25T07:28:09.000;2017-06-25T17:28:09.000;22.80;0.000;3173.000;11.044
2017-06-25T07:28:58.000;2017-06-25T17:28:58.000;22.56;0.000;2606.600;11.260
2017-06-25T07:29:47.000;2017-06-25T17:29:47.000;22.56;0.000;2208.800;11.438
2017-06-25T07:30:37.000;2017-06-25T17:30:37.000;22.50;0.000;1816.000;11.649
2017-06-25T07:31:26.000;2017-06-25T17:31:26.000;22.50;0.000;1483.400;11.866
2017-06-25T07:32:15.000;2017-06-25T17:32:15.000;22.50;0.000;1222.000;12.086
2017-06-25T07:33:04.000;2017-06-25T17:33:04.000;22.50;0.000;1060.800;12.233
2017-06-25T07:33:53.000;2017-06-25T17:33:53.000;22.50;0.000;900.800;12.409
2017-06-25T07:34:42.000;2017-06-25T17:34:42.000;22.50;0.000;705.200;12.675
2017-06-25T07:35:31.000;2017-06-25T17:35:31.000;22.50;0.000;628.000;12.804
2017-06-25T07:36:20.000;2017-06-25T17:36:20.000;22.44;0.000;603.600;12.847
2017-06-25T07:36:20.000;2017-06-25T17:36:20.000;22.44;0.000;603.600;12.847
2017-06-25T07:37:43.000;2017-06-25T17:37:43.000;22.44;0.000;333.600;13.490
2017-06-25T07:38:32.000;2017-06-25T17:38:32.000;22.50;0.000;271.600;13.714
2017-06-25T07:39:21.000;2017-06-25T17:39:21.000;22.44;0.000;225.200;13.914
2017-06-25T07:40:10.000;2017-06-25T17:40:10.000;22.50;0.000;183.400;14.135
2017-06-25T07:40:59.000;2017-06-25T17:40:59.000;22.44;0.000;151.000;14.348
2017-06-25T07:41:48.000;2017-06-25T17:41:48.000;22.44;0.000;138.600;14.444
2017-06-25T07:42:37.000;2017-06-25T17:42:37.000;22.50;0.000;129.000;14.518
2017-06-25T07:43:26.000;2017-06-25T17:43:26.000;22.50;5147.000;85.500;14.896
2017-06-25T07:44:15.000;2017-06-25T17:44:15.000;22.50;6427.400;71.200;15.152
2017-06-25T07:45:04.000;2017-06-25T17:45:04.000;22.32;8214.800;57.000;15.406
2017-06-25T07:45:53.000;2017-06-25T17:45:53.000;22.20;10014.200;46.800;15.623
2017-06-25T07:46:42.000;2017-06-25T17:46:42.000;22.20;11738.000;39.400;15.800
2017-06-25T07:47:32.000;2017-06-25T17:47:32.000;22.20;13848.000;33.400;15.982
2017-06-25T07:48:25.000;2017-06-25T17:48:25.000;22.20;17147.800;27.248;16.215
2017-06-25T07:49:14.000;2017-06-25T17:49:14.000;22.20;18425.000;25.000;16.294
2017-06-25T07:50:03.000;2017-06-25T17:50:03.000;22.20;18270.800;25.288;16.281
2017-06-25T07:50:52.000;2017-06-25T17:50:52.000;22.20;20897.200;22.113;16.425
2017-06-25T07:51:41.000;2017-06-25T17:51:41.000;22.20;26588.200;17.495;16.684
2017-06-25T07:52:30.000;2017-06-25T17:52:30.000;22.20;32963.200;14.074;16.921
2017-06-25T07:53:19.000;2017-06-25T17:53:19.000;22.20;39544.400;11.708;17.124
2017-06-25T07:54:08.000;2017-06-25T17:54:08.000;22.20;46606.800;9.887;17.305
2017-06-25T07:54:57.000;2017-06-25T17:54:57.000;22.14;57062.800;8.105;17.523
2017-06-25T07:55:46.000;2017-06-25T17:55:46.000;22.20;67674.600;6.840;17.708
2017-06-25T07:56:35.000;2017-06-25T17:56:35.000;22.20;78612.800;5.874;17.869
2017-06-25T07:57:24.000;2017-06-25T17:57:24.000;22.20;90835.600;5.083;18.029
2017-06-25T07:58:13.000;2017-06-25T17:58:13.000;22.20;105114.200;4.396;18.191
2017-06-25T07:59:02.000;2017-06-25T17:59:02.000;22.20;121141.800;3.813;18.345
2017-06-25T07:59:51.000;2017-06-25T17:59:51.000;22.20;139681.400;3.305;18.495
2017-06-25T08:00:40.000;2017-06-25T18:00:40.000;22.14;160681.200;2.873;18.651
2017-06-25T08:01:29.000;2017-06-25T18:01:29.000;22.08;184661.600;2.501;18.811
2017-06-25T08:02:18.000;2017-06-25T18:02:18.000;21.96;211454.400;2.184;18.955
2017-06-25T08:03:07.000;2017-06-25T18:03:07.000;21.90;241756.600;1.909;19.101
2017-06-25T08:03:57.000;2017-06-25T18:03:57.000;21.90;275958.200;1.673;19.243
2017-06-25T08:04:46.000;2017-06-25T18:04:46.000;21.90;314810.200;1.466;19.393
2017-06-25T08:05:35.000;2017-06-25T18:05:35.000;21.90;358228.600;1.289;19.535
2017-06-25T08:06:24.000;2017-06-25T18:06:24.000;21.90;407111.400;1.134;19.677
2017-06-25T08:07:13.000;2017-06-25T18:07:13.000;21.90;459881.400;1.004;19.811
2017-06-25T08:08:02.000;2017-06-25T18:08:02.000;21.90;514992.000;0.896;19.935
2017-06-25T08:08:51.000;2017-06-25T18:08:51.000;21.90;572777.600;0.806;20.053
2017-06-25T08:09:40.000;2017-06-25T18:09:40.000;21.90;634603.000;0.727;20.165
2017-06-25T08:10:29.000;2017-06-25T18:10:29.000;21.90;714566.600;0.646;20.299
2017-06-25T08:11:18.000;2017-06-25T18:11:18.000;21.90;809480.600;0.570;20.443
2017-06-25T08:12:07.000;2017-06-25T18:12:07.000;21.90;892077.400;0.517;20.555
2017-06-25T08:12:56.000;2017-06-25T18:12:56.000;21.90;969434.200;0.476;20.650
2017-06-25T08:13:45.000;2017-06-25T18:13:45.000;21.90;998586.200;0.461;20.686
