# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-siding_springs_mqu
# Data supplier: Supplier Name / Institution
# Location name: Siding Springs/NSW/Australia - Siding Springs
# Position: -31.2749, 149.0685, 1165
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3474
# SQM firmware version: 38
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000038,00003474
# SQM readout test rx: r, 00.00m,0000584091Hz,0000000000c,0000000.000s, 044.1C
# SQM readout test cx: c,00000019.79m,0000089.409s, 026.1C,00000008.71m, 032.5C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2016-12-26T19:19:30.000;2016-12-27T05:19:30.000;28.30;0.000;445106.600;-0.000
2016-12-26T19:20:19.000;2016-12-27T05:20:19.000;28.24;0.000;454645.000;-0.000
2016-12-26T19:21:08.000;2016-12-27T05:21:08.000;28.30;0.000;461703.000;-0.000
2016-12-27T08:15:32.000;2016-12-27T18:15:32.000;39.00;0.000;585771.200;-0.000
2016-12-27T08:16:21.000;2016-12-27T18:16:21.000;38.92;0.000;585837.400;-0.000
2016-12-27T08:17:10.000;2016-12-27T18:17:10.000;38.68;0.000;585761.600;-0.000
2016-12-27T08:17:59.000;2016-12-27T18:17:59.000;38.60;0.000;585737.800;-0.000
2016-12-27T08:18:48.000;2016-12-27T18:18:48.000;38.48;0.000;585770.600;-0.000
2016-12-27T08:19:37.000;2016-12-27T18:19:37.000;38.48;0.000;585783.800;-0.000
2016-12-27T08:20:26.000;2016-12-27T18:20:26.000;38.42;0.000;585834.400;-0.000
2016-12-27T08:21:15.000;2016-12-27T18:21:15.000;38.36;0.000;585828.000;-0.000
2016-12-27T08:22:04.000;2016-12-27T18:22:04.000;38.18;0.000;585824.400;-0.000
2016-12-27T08:22:53.000;2016-12-27T18:22:53.000;38.24;0.000;585839.400;-0.000
2016-12-27T08:23:42.000;2016-12-27T18:23:42.000;38.12;0.000;585865.400;-0.000
2016-12-27T08:24:31.000;2016-12-27T18:24:31.000;38.06;0.000;585877.400;-0.000
2016-12-27T08:25:20.000;2016-12-27T18:25:20.000;38.06;0.000;584202.200;-0.000
2016-12-27T08:26:09.000;2016-12-27T18:26:09.000;38.00;0.000;578482.400;-0.000
2016-12-27T08:26:58.000;2016-12-27T18:26:58.000;37.94;0.000;572370.400;-0.000
2016-12-27T08:27:47.000;2016-12-27T18:27:47.000;37.88;0.000;565818.200;-0.000
2016-12-27T08:28:37.000;2016-12-27T18:28:37.000;37.76;0.000;558704.800;-0.000
2016-12-27T08:29:26.000;2016-12-27T18:29:26.000;37.70;0.000;551711.000;-0.000
2016-12-27T08:30:15.000;2016-12-27T18:30:15.000;37.70;0.000;544499.200;-0.000
2016-12-27T08:31:04.000;2016-12-27T18:31:04.000;37.70;0.000;537557.600;-0.000
2016-12-27T08:31:53.000;2016-12-27T18:31:53.000;37.62;0.000;530251.600;-0.000
2016-12-27T08:32:42.000;2016-12-27T18:32:42.000;37.46;0.000;522988.000;-0.000
2016-12-27T08:33:31.000;2016-12-27T18:33:31.000;37.30;0.000;515394.800;-0.000
2016-12-27T08:34:20.000;2016-12-27T18:34:20.000;37.30;0.000;507760.000;-0.000
2016-12-27T08:35:09.000;2016-12-27T18:35:09.000;37.30;0.000;499723.600;-0.000
2016-12-27T08:35:58.000;2016-12-27T18:35:58.000;37.24;0.000;491261.800;-0.000
2016-12-27T08:36:47.000;2016-12-27T18:36:47.000;37.24;0.000;482845.800;-0.000
2016-12-27T08:37:36.000;2016-12-27T18:37:36.000;37.18;0.000;474392.400;-0.000
2016-12-27T08:38:25.000;2016-12-27T18:38:25.000;37.18;0.000;466228.600;-0.000
2016-12-27T08:39:14.000;2016-12-27T18:39:14.000;37.06;0.000;457412.200;-0.000
2016-12-27T08:40:03.000;2016-12-27T18:40:03.000;37.12;0.000;448368.400;-0.000
2016-12-27T08:40:52.000;2016-12-27T18:40:52.000;37.00;0.000;438966.000;-0.000
2016-12-27T08:41:41.000;2016-12-27T18:41:41.000;36.88;0.000;429764.400;-0.000
2016-12-27T08:42:30.000;2016-12-27T18:42:30.000;36.88;0.000;420334.200;-0.000
2016-12-27T08:43:19.000;2016-12-27T18:43:19.000;36.88;0.000;411184.200;-0.000
