# Definition of the community standard for skyglow observations 1.0
# URL: http://www.darksky.org/NSBM/sdf1.0.pdf
# Number of header lines: 35
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LE
# Instrument ID: SQM_LE-siding_springs_mqu
# Data supplier: Supplier Name / Institution
# Location name: Siding Springs/NSW/Australia - Siding Springs
# Position: -31.2749, 149.0685, 1165
# Local timezone: UTC+10
# Time Synchronization: NTP
# Moving / Stationary position: STATIONARY
# Moving / Fixed look direction: FIXED
# Number of channels: 1
# Filters per channel: HOYA CM-500
# Measurement direction per channel: 0., 0.
# Field of view: 20
# Number of fields per line: 6
# SQM serial number: 3474
# SQM firmware version: 38
# SQM cover offset value: -0.11
# SQM readout test ix: i,00000004,00000003,00000038,00003474
# SQM readout test rx: r, 00.00m,0000584091Hz,0000000000c,0000000.000s, 044.1C
# SQM readout test cx: c,00000019.79m,0000089.409s, 026.1C,00000008.71m, 032.5C
# Comment:
# Comment:
# Comment:
# Comment:
# Comment: Capture program: PySQM
# blank line 30
# blank line 31
# blank line 32
# UTC Date & Time, Local Date & Time, Temperature, Counts, Frequency, MSAS
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;number;Hz;mag/arcsec^2
# END OF HEADER
2016-12-11T17:14:55.000;2016-12-12T03:14:55.000;28.60;1532198.200;0.301;21.178
2016-12-11T17:15:44.000;2016-12-12T03:15:44.000;28.60;1575652.000;0.292;21.206
2016-12-11T17:16:33.000;2016-12-12T03:16:33.000;28.60;1617865.000;0.285;21.236
2016-12-12T08:08:49.000;2016-12-12T18:08:49.000;38.48;0.000;585620.400;-0.000
2016-12-12T08:09:38.000;2016-12-12T18:09:38.000;38.48;0.000;585651.200;-0.000
2016-12-12T08:10:27.000;2016-12-12T18:10:27.000;38.30;0.000;585651.200;-0.000
2016-12-12T08:11:16.000;2016-12-12T18:11:16.000;38.24;0.000;585605.600;-0.000
2016-12-12T08:12:05.000;2016-12-12T18:12:05.000;38.18;0.000;585624.200;-0.000
2016-12-12T08:12:54.000;2016-12-12T18:12:54.000;38.06;0.000;585655.600;-0.000
2016-12-12T08:13:43.000;2016-12-12T18:13:43.000;38.00;0.000;585663.400;-0.000
2016-12-12T08:14:33.000;2016-12-12T18:14:33.000;37.94;0.000;585672.400;-0.000
2016-12-12T08:15:22.000;2016-12-12T18:15:22.000;37.76;0.000;585646.600;-0.000
2016-12-12T08:16:11.000;2016-12-12T18:16:11.000;37.70;0.000;585689.200;-0.000
2016-12-12T08:17:00.000;2016-12-12T18:17:00.000;37.70;0.000;585709.800;-0.000
2016-12-12T08:17:49.000;2016-12-12T18:17:49.000;37.46;0.000;585716.000;-0.000
2016-12-12T08:18:38.000;2016-12-12T18:18:38.000;37.54;0.000;585688.200;-0.000
2016-12-12T08:19:27.000;2016-12-12T18:19:27.000;37.30;0.000;585745.000;-0.000
2016-12-12T08:20:16.000;2016-12-12T18:20:16.000;37.30;0.000;585789.000;-0.000
2016-12-12T08:21:05.000;2016-12-12T18:21:05.000;37.30;0.000;585811.000;-0.000
2016-12-12T08:21:54.000;2016-12-12T18:21:54.000;37.12;0.000;582965.400;-0.000
2016-12-12T08:22:43.000;2016-12-12T18:22:43.000;37.12;0.000;575341.400;-0.000
2016-12-12T08:23:32.000;2016-12-12T18:23:32.000;37.00;0.000;567201.600;-0.000
2016-12-12T08:24:21.000;2016-12-12T18:24:21.000;36.88;0.000;559082.200;-0.000
2016-12-12T08:25:10.000;2016-12-12T18:25:10.000;36.88;0.000;550573.000;-0.000
2016-12-12T08:25:59.000;2016-12-12T18:25:59.000;36.76;0.000;541996.600;-0.000
2016-12-12T08:26:48.000;2016-12-12T18:26:48.000;36.70;0.000;533009.800;-0.000
2016-12-12T08:27:37.000;2016-12-12T18:27:37.000;36.70;0.000;524100.000;-0.000
2016-12-12T08:28:26.000;2016-12-12T18:28:26.000;36.64;0.000;514838.400;-0.000
2016-12-12T08:29:15.000;2016-12-12T18:29:15.000;36.70;0.000;505670.200;-0.000
2016-12-12T08:30:04.000;2016-12-12T18:30:04.000;36.64;0.000;496073.600;-0.000
2016-12-12T08:30:54.000;2016-12-12T18:30:54.000;36.52;0.000;486543.000;-0.000
2016-12-12T08:31:43.000;2016-12-12T18:31:43.000;36.40;0.000;476541.800;-0.000
2016-12-12T08:32:32.000;2016-12-12T18:32:32.000;36.40;0.000;466609.800;-0.000
2016-12-12T08:33:21.000;2016-12-12T18:33:21.000;36.40;0.000;456225.600;-0.000
2016-12-12T08:34:10.000;2016-12-12T18:34:10.000;36.32;0.000;445871.000;-0.000
2016-12-12T08:34:59.000;2016-12-12T18:34:59.000;36.24;0.000;434996.000;-0.000
2016-12-12T08:35:48.000;2016-12-12T18:35:48.000;36.24;0.000;424202.800;-0.000
2016-12-12T08:36:37.000;2016-12-12T18:36:37.000;36.00;0.000;413023.400;-0.000
2016-12-12T08:37:26.000;2016-12-12T18:37:26.000;36.00;0.000;401698.200;-0.000
2016-12-12T08:38:15.000;2016-12-12T18:38:15.000;36.16;0.000;390698.600;5.816
2016-12-12T08:41:14.000;2016-12-12T18:41:14.000;35.88;0.000;349086.400;5.940
2016-12-12T08:42:03.000;2016-12-12T18:42:03.000;35.88;0.000;337986.200;5.978
2016-12-12T08:42:52.000;2016-12-12T18:42:52.000;35.76;0.000;326425.400;6.016
2016-12-12T08:43:41.000;2016-12-12T18:43:41.000;35.76;0.000;315111.400;6.056
2016-12-12T08:44:30.000;2016-12-12T18:44:30.000;35.70;0.000;303573.000;6.096
2016-12-12T08:45:19.000;2016-12-12T18:45:19.000;35.64;0.000;292285.600;6.136
2016-12-12T08:46:08.000;2016-12-12T18:46:08.000;35.58;0.000;280726.000;6.178
2016-12-12T08:46:57.000;2016-12-12T18:46:57.000;35.58;0.000;269432.800;6.222
2016-12-12T08:47:47.000;2016-12-12T18:47:47.000;35.46;0.000;257845.800;6.270
2016-12-12T08:48:36.000;2016-12-12T18:48:36.000;35.46;0.000;246518.800;6.318
2016-12-12T08:49:25.000;2016-12-12T18:49:25.000;35.40;0.000;234909.400;6.368
2016-12-12T08:50:14.000;2016-12-12T18:50:14.000;35.40;0.000;223589.400;6.422
2016-12-12T08:51:03.000;2016-12-12T18:51:03.000;35.40;0.000;212023.000;6.482
2016-12-12T08:51:52.000;2016-12-12T18:51:52.000;35.40;0.000;200812.400;6.540
2016-12-12T08:52:41.000;2016-12-12T18:52:41.000;35.34;0.000;189535.200;6.604
2016-12-12T08:39:04.000;2016-12-12T18:39:04.000;36.02;0.000;379374.600;5.850
2016-12-12T08:39:53.000;2016-12-12T18:39:53.000;35.94;0.000;368232.800;5.882
2016-12-12T08:56:13.000;2016-12-12T18:56:13.000;35.22;0.000;144570.200;6.902
2016-12-12T08:57:02.000;2016-12-12T18:57:02.000;35.10;0.000;134713.200;6.976
2016-12-12T08:57:51.000;2016-12-12T18:57:51.000;35.16;0.000;125098.800;7.056
2016-12-12T08:58:40.000;2016-12-12T18:58:40.000;35.10;0.000;115352.200;7.140
2016-12-12T08:59:29.000;2016-12-12T18:59:29.000;34.98;0.000;106380.000;7.232
2016-12-12T09:00:18.000;2016-12-12T19:00:18.000;34.92;0.000;98007.800;7.318
2016-12-12T09:01:07.000;2016-12-12T19:01:07.000;34.98;0.000;90243.600;7.408
2016-12-12T09:01:56.000;2016-12-12T19:01:56.000;34.92;0.000;82434.200;7.509
2016-12-12T09:02:45.000;2016-12-12T19:02:45.000;34.80;0.000;75167.800;7.611
2016-12-12T09:03:34.000;2016-12-12T19:03:34.000;34.80;0.000;68341.400;7.713
2016-12-12T09:04:23.000;2016-12-12T19:04:23.000;34.80;0.000;62180.000;7.811
2016-12-12T09:05:13.000;2016-12-12T19:05:13.000;34.80;0.000;56245.800;7.923
2016-12-12T09:06:02.000;2016-12-12T19:06:02.000;34.80;0.000;50755.400;8.033
2016-12-12T09:06:51.000;2016-12-12T19:06:51.000;34.80;0.000;45442.800;8.153
2016-12-12T09:07:40.000;2016-12-12T19:07:40.000;34.80;0.000;40572.400;8.281
2016-12-12T09:08:29.000;2016-12-12T19:08:29.000;34.72;0.000;35943.200;8.411
2016-12-12T09:09:18.000;2016-12-12T19:09:18.000;34.64;0.000;31805.800;8.541
2016-12-12T09:10:07.000;2016-12-12T19:10:07.000;34.56;0.000;27971.400;8.683
2016-12-12T09:10:56.000;2016-12-12T19:10:56.000;34.56;0.000;24500.800;8.825
2016-12-12T09:11:45.000;2016-12-12T19:11:45.000;34.40;0.000;21494.400;8.967
2016-12-12T09:12:34.000;2016-12-12T19:12:34.000;34.40;0.000;18743.400;9.121
2016-12-12T09:13:23.000;2016-12-12T19:13:23.000;34.40;0.000;16341.800;9.265
2016-12-12T09:14:12.000;2016-12-12T19:14:12.000;34.40;0.000;14150.000;9.421
2016-12-12T09:15:01.000;2016-12-12T19:15:01.000;34.40;0.000;12247.200;9.579
2016-12-12T09:15:50.000;2016-12-12T19:15:50.000;34.40;0.000;10521.800;9.742
2016-12-12T09:16:39.000;2016-12-12T19:16:39.000;34.40;0.000;9036.000;9.913
2016-12-12T09:17:28.000;2016-12-12T19:17:28.000;34.28;0.000;7706.400;10.081
2016-12-12T09:18:17.000;2016-12-12T19:18:17.000;34.34;0.000;6581.000;10.255
2016-12-12T09:19:06.000;2016-12-12T19:19:06.000;34.28;0.000;5586.600;10.430
2016-12-12T09:19:55.000;2016-12-12T19:19:55.000;34.10;0.000;4749.200;10.610
2016-12-12T09:20:44.000;2016-12-12T19:20:44.000;34.10;0.000;4012.000;10.788
2016-12-12T09:21:34.000;2016-12-12T19:21:34.000;34.10;0.000;3392.800;10.972
2016-12-12T09:22:23.000;2016-12-12T19:22:23.000;34.10;0.000;2849.800;11.162
2016-12-12T09:23:12.000;2016-12-12T19:23:12.000;34.10;0.000;2397.600;11.352
2016-12-12T09:24:01.000;2016-12-12T19:24:01.000;34.10;0.000;2004.400;11.544
2016-12-12T09:24:50.000;2016-12-12T19:24:50.000;34.10;0.000;1679.800;11.734
2016-12-12T09:25:39.000;2016-12-12T19:25:39.000;34.10;0.000;1399.600;11.932
2016-12-12T09:26:28.000;2016-12-12T19:26:28.000;34.10;0.000;1169.000;12.130
2016-12-12T09:27:17.000;2016-12-12T19:27:17.000;34.10;0.000;970.800;12.330
2016-12-12T09:28:06.000;2016-12-12T19:28:06.000;34.10;0.000;803.600;12.536
2016-12-12T09:28:55.000;2016-12-12T19:28:55.000;34.10;0.000;668.000;12.738
2016-12-12T09:29:44.000;2016-12-12T19:29:44.000;34.04;0.000;552.400;12.946
2016-12-12T09:30:33.000;2016-12-12T19:30:33.000;33.98;0.000;457.800;13.144
2016-12-12T09:31:22.000;2016-12-12T19:31:22.000;34.10;0.000;377.200;13.354
2016-12-12T09:32:11.000;2016-12-12T19:32:11.000;34.04;0.000;311.600;13.566
2016-12-12T09:33:00.000;2016-12-12T19:33:00.000;33.98;0.000;256.400;13.772
2016-12-12T09:33:49.000;2016-12-12T19:33:49.000;33.98;0.000;212.000;13.978
2016-12-12T09:34:38.000;2016-12-12T19:34:38.000;33.98;0.000;174.400;14.192
2016-12-12T09:35:27.000;2016-12-12T19:35:27.000;34.10;0.000;144.000;14.400
2016-12-12T09:36:16.000;2016-12-12T19:36:16.000;33.98;3928.500;119.400;14.588
2016-12-12T09:37:05.000;2016-12-12T19:37:05.000;33.86;4607.600;99.000;14.782
2016-12-12T09:37:54.000;2016-12-12T19:37:54.000;33.86;5570.400;82.600;14.992
2016-12-12T09:38:44.000;2016-12-12T19:38:44.000;33.80;6713.800;69.200;15.195
2016-12-12T09:39:33.000;2016-12-12T19:39:33.000;33.80;7850.400;58.200;15.364
2016-12-12T09:40:22.000;2016-12-12T19:40:22.000;33.80;9416.200;49.000;15.561
2016-12-12T09:41:11.000;2016-12-12T19:41:11.000;33.80;10953.000;42.000;15.727
2016-12-12T09:42:00.000;2016-12-12T19:42:00.000;33.80;12805.600;36.200;15.896
2016-12-12T09:42:49.000;2016-12-12T19:42:49.000;33.80;14900.800;31.314;16.063
2016-12-12T09:43:38.000;2016-12-12T19:43:38.000;33.80;17181.000;26.834;16.214
2016-12-12T09:44:27.000;2016-12-12T19:44:27.000;33.80;19550.600;23.619;16.355
2016-12-12T09:45:20.000;2016-12-12T19:45:20.000;33.80;22373.200;20.700;16.503
2016-12-12T09:46:09.000;2016-12-12T19:46:09.000;33.80;25271.000;18.230;16.635
